FIPS,Year,countyarea,totalplanted,harvcrop,cropfail,largefarms,income,fertilizer,insecticides,irrigate,soy_smallgrains,corn,fruitveg,totalplanted_hectares,income_inflated,insect_planted,harv_county,soysmallgrain_planted,corn_planted,fruitveg_planted,income_planted,largefarm_planted,irrigate_planted
30005,1997,2704755,310611,310611,0,272198,0,159528,5236,56756,238366,0,0,125702.54957507082,0,0.016857097784688888,0.11483886710626286,0.7674100402110678,0,0,0,0.876330844689982,0.18272372839339238
30007,2017,763110,104554,60658,552,46653,12069000,41251,10371,38474,21619,716,1433,42312.42411978956,12515552.999999998,0.0991927616351359,0.07948788510175467,0.20677353329380033,0.006848135891501042,0.013705836218604741,295.78907992998825,0.4462096141706678,0.36798209537655185
30007,2012,763216,84875,84875,0,65868,7581000,64765,16751,34915,46460,375,0,34348.44192634561,8392167,0.19736082474226804,0.11120705016666317,0.5473932253313697,0.004418262150220913,0,244.32453204123712,0.7760589101620029,0.4113696612665685
30007,2007,760620,122285,69460,870,53887,8969000,52584,8902,37099,38200,0,14,49488.061513557266,10995994,0.07279715418898475,0.09132023875259657,0.3123850022488449,0,1.1448665003884369e-4,222.1948822341252,0.4406672936173693,0.30338144498507585
30007,2002,762463,134430,81222,1899,63885,4512000,53969,2441,42851,42645,0,0,54403.07567786321,6375456,0.018158149222643756,0.10652582485969811,0.317228297255077,0,0,117.18925668377594,0.47522874358402145,0.318760693297627
30007,1997,762463,124994,88953,0,64752,0,62407,5353,51415,57767,0,0,50584.37879401052,0,0.042826055650671234,0.11666533326863074,0.46215818359281247,0,0,0,0.5180408659615662,0.4113397443077268
30009,2017,1310531,124444,103740,7146,65680,24027000,79377,17953,78264,18273,10024,41,50361.79684338324,24915998.999999996,0.1442656938060493,0.07915875320766926,0.14683713156118414,0.08055028767959886,3.294654623766513e-4,494.74007207257876,0.5277875992414258,0.6289093889621035
30009,2012,1311223,128760,74397,24466,35268,7459000,50649,11591,53062,23801,6526,41,52108.45811412384,8257113,0.0900201926063995,0.0567386325590689,0.18484777881329606,0.05068344206275241,3.184218701460081e-4,158.46012910065238,0.2739049394221808,0.4121000310655483
30009,2007,1310717,94703,72347,3657,31589,7518000,39563,8844,52033,11520,5149,29,38325.779036827196,9217068,0.09338669313538114,0.05519650695001285,0.12164345374486553,0.0543699777198188,3.0622049987856774e-4,240.49264572400028,0.33355859898841644,0.5494334920752246
30009,2002,1310714,113679,81688,11853,31620,9289000,85038,19201,59763,15325,6327,43,46005.261027923916,13125357,0.1689054266839082,0.06232328334022525,0.13480941950580141,0.05565671759955665,3.78258077569296e-4,285.3012178766527,0.2781516375056079,0.525717150924973
30009,1997,1310714,136963,109120,0,51107,0,68116,14890,64119,28867,5232,83,55428.16673411574,0,0.10871549250527515,0.08325233422394207,0.2107649511181852,0.038200097836642015,6.060030811240992e-4,0,0.37314457189167877,0.46814833203127854
30011,2017,2137905,112920,112920,72847,88436,25902000,31769,3654,1166,25413,1027,0,45698.09793605827,26860373.999999996,0.03235919234856536,0.0528180625425358,0.22505313496280552,0.009094934466879206,0,587.7788182252922,0.7831739284449167,0.01032589443854056
30011,2012,2138079,97893,97893,67438,73911,32715000,34918,1332,0,42644,0,0,39616.754350465395,36215505,0.01360669302197297,0.04578549249115678,0.43561848140316467,0,0,914.1461887468972,0.7550182341944777,0
30011,2007,2137346,207145,141887,14864,116235,14162000,57197,5071,2688,38822,0,0,83830.43302306758,17362612,0.024480436409278526,0.0663846658425917,0.1874146129522798,0,0,207.11585725940765,0.5611286779791933,0.012976417485336358
30011,2002,2137322,43331,43331,93868,29944,6211000,46677,918,0,13419,0,0,17535.815459328205,8776143,0.021185756156100712,0.020273501138340408,0.30968590616417807,0,0,500.46962574138615,0.6910525951397383,0
30011,1997,2137322,127490,127490,10996,97822,0,31493,9486,1895,41601,0,0,51594.49615540267,0,0.07440583575182368,0.059649411740486456,0.32630794572123306,0,0,0,0.7672915522786101,0.014863910894972155
30013,2017,1726831,403379,255757,11215,204431,21766000,174534,13141,32091,148045,0,45,163245.2448401457,22571342,0.03257730323095649,0.14810771870553632,0.3670121647383726,0,1.1155761703013791e-4,138.26645929014649,0.5067963379352917,0.07955545529142569
30013,2012,1726879,398561,224520,12687,174797,26043000,173294,16393,26715,146295,600,38,161295.42695265074,28829601,0.0411304668545091,0.13001489971213964,0.36705799112306525,0.0015054157330998267,9.534299642965569e-5,178.73786966361487,0.43857025649775067,0.06702863551626978
30013,2007,1726496,450437,252755,5457,202496,25120000,209241,15142,28274,167943,154,36,182289.35653581546,30797120,0.0336162437810393,0.14639767482809113,0.37284459313955115,3.41890208841636e-4,7.992238648246037e-5,168.94634215217667,0.44955454369867487,0.0627701543168079
30013,2002,1726658,452334,267026,13338,207873,6167000,220118,5390,34303,177244,0,26,183057.0619182517,8713971,0.011915973594733096,0.15464903877895914,0.3918431955148187,0,5.747964999314666e-5,47.60248475904973,0.45955643396251444,0.07583555514288115
30013,1997,1726658,467957,301589,4168,234670,0,229142,22585,29375,218732,0,19,189379.60339943343,0,0.04826298142778076,0.1746663207189843,0.46741901499496746,0,4.060202112587267e-5,0,0.5014776998741337,0.06277286160907947
30015,2017,2542424,1298679,719217,20685,691671,50282000,637451,59071,14129,559376,2768,18,525568.1910157831,52142433.99999999,0.04548545098519342,0.2828863320988159,0.4307269155811405,0.002131396596079555,1.3860237980286122e-5,99.21154836106534,0.5325958146701378,0.010879516801303479
30015,2012,2542447,1240332,592634,13973,555295,65781000,527227,27444,0,544241,719,0,501955.4836098745,72819567,0.022126333917048015,0.23309591114387046,0.43878655069771644,5.796835040940651e-4,0,145.07176309004365,0.447698680675819,0
30015,2007,2542855,1270644,572544,6206,531823,70055000,561553,30161,11176,535939,0,0,514222.58195062727,85887430,0.023736782293073435,0.22515794254882798,0.42178533090306963,0,0,167.02383950972893,0.41854602862800283,0.00879553989945256
30015,2002,2542874,623170,623170,0,587683,16311000,595808,55857,0,580191,0,0,252193.44394981788,23047443,0.08963364731935106,0.24506522934286165,0.9310316607025371,0,0,91.38795457579793,0.943054062294398,0
30015,1997,2542874,1374706,757213,6638,715566,0,644555,46076,11054,704152,0,0,556335.8963982193,0,0.03351698472255159,0.2977784192217153,0.5122200674180516,0,0,0,0.5205229336309,0.008040992037570215
30017,2017,2421318,106759,63556,26436,35924,16320000,37109,12870,25790,5412,7236,0,43204.77539457709,16923840,0.12055189726393091,0.02624851423893929,0.050693618336627354,0.06777882895118913,0,391.7122550791971,0.33649622045916505,0.24157213911707678
30017,2012,2421302,129784,77712,25147,58121,18870000,53945,10684,29068,23114,8928,0,52522.86523674626,20889090,0.08232139554952844,0.03209512898432331,0.17809591320964063,0.06879122233865499,0,397.71421276890834,0.4478286999938359,0.22397213832213525
30017,2007,2421192,155990,96863,13946,69720,23206000,44693,14182,27587,25387,7448,0,63128.288142452446,28450556,0.09091608436438234,0.04000632746184524,0.16274761202641194,0.04774665042630938,0,450.67840166677354,0.446951727674851,0.17685108019744855
30017,2002,2421201,145456,57170,37889,29663,7786000,35061,5460,25560,14901,6114,0,58865.236746256574,11001618,0.037537124628753714,0.023612248631980574,0.10244335056649434,0.04203332966670333,0,186.89499283632165,0.20393108568914312,0.1757232427675723
30017,1997,2421201,86282,86282,0,48790,0,42700,6910,27626,33813,4694,0,34917.84702549575,0,0.08008622887740201,0.03563603352220654,0.3918893859669456,0.05440300410282562,0,0,0.5654713613499919,0.32018265686933545
30019,2017,912650,358369,358369,36162,346921,7729000,258855,0,0,221399,0,0,145029.94738972076,8014972.999999999,0,0.39266860242151974,0.6177961821474514,0,0,55.26426192834759,0.9680552726379793,0
30019,2012,912707,532100,380059,1896,365686,34886000,292780,17141,0,291295,0,0,215337.91987049778,38618802,0.03221386957338846,0.41640855170388746,0.547444089456869,0,0,179.3404618342417,0.6872505168201466,0
30019,2007,912692,567421,361747,2878,342762,23395000,303581,1097,0,258281,0,0,229632.13273978146,28682270,0.0019333087777858064,0.39635167175783287,0.4551840696766598,0,0,124.90529812960747,0.6040699938846112,0
30019,2002,912695,520828,312865,8795,291853,8536000,245604,0,0,261892,0,0,210776.20396600565,12061368,0,0.3427924991371707,0.5028377890589599,0,0,57.22357539917209,0.5603634981222207,0
30019,1997,912695,544650,289267,3663,260745,0,180198,9346,1161,266889,0,0,220416.83528935653,0,0.01715964380795006,0.316937202460844,0.49001927843569265,0,0,0,0.47873863949325257,0.0021316441751583586
30021,2017,1518028,359076,199493,52613,174122,14659000,179256,25408,20012,121296,5284,0,145316.06636989073,15201382.999999998,0.07075939355456784,0.13141588956198436,0.3378003542425559,0.014715547683498758,0,104.60910056088403,0.48491684211698916,0.05573193418663459
30021,2012,1517989,395090,241221,9812,215046,25226000,218549,27177,16463,186119,3205,0,159890.73249696477,27925182,0.06878685869042496,0.1589082661336808,0.4710800070869928,0.008112075729580602,0,174.65166094307628,0.5442962363005898,0.041668986813131186
30021,2007,1518815,423650,253278,1202,211648,19701000,209663,6233,18146,177385,4550,0,171448.80615135573,24153426,0.014712616546677682,0.16676027034233926,0.41870647940516936,0.01073999763956096,0,140.8783562988316,0.49958220228962585,0.0428325268499941
30021,2002,1518808,436200,251553,6809,215486,9643000,193472,1969,16823,180101,2372,0,176527.7215702145,13625559,0.004513984410820724,0.16562527982470462,0.41288629069234295,0.0054378725355341585,0,77.18651143741403,0.494007336084365,0.038567171022466755
30021,1997,1518808,433905,244195,5016,201508,0,220117,12695,17607,193110,2652,0,175598.9477944152,0,0.02925755637754808,0.16078069117360455,0.4450513361219622,0.006111936944722923,0,0,0.46440580311358476,0.04057800670653715
30023,2017,471477,8364,7839,0,0,1634000,3735,0,7749,0,0,0,3384.864427357345,1694457.9999999998,0,0.016626473825870614,0,0,0,500.5984837398374,0,0.9264705882352942
30023,2012,471376,7566,7414,0,0,1353000,3010,0,7107,0,0,0,3061.9182517199515,1497771,0,0.01572842062387563,0,0,0,489.1610019825535,0,0.9393338620142744
30023,2007,471666,13111,11755,0,9236,614000,4599,530,10813,0,0,0,5305.949008498584,752764,0.04042407139043551,0.024922296709960014,0,0,0,141.87169887880407,0.7044466478529479,0.8247273281976966
30023,2002,471666,15737,13765,0,4357,-283000,9601,0,13316,0,0,0,6368.676649129907,-399879,0,0.029183786832207535,0,0,0,-62.788397343839364,0.2768634428417106,0.8461587341933025
30023,1997,471666,14268,14268,0,4388,0,6716,0,13080,509,0,0,5774.180493727235,0,0,0.03025021943493913,0.03567423605270535,0,0,0,0.30754135127558174,0.9167367535744323
30025,2017,1037152,99599,99599,50808,80518,12271000,51676,0,0,22328,9290,0,40307.16309186564,12725026.999999998,0,0.09603124710746351,0.22417895762005643,0.0932740288557114,0,315.7013797026074,0.8084217713029247,0
30025,2012,1037297,92578,92578,36384,80867,13947000,52209,0,877,39732,4540,0,37465.80331849454,15439329,0,0.08924926997764382,0.4291732377022619,0.049039728661237014,0,412.09123073516383,0.8735012637991747,0.009473092959450409
30025,2007,1037008,137355,137355,0,116195,11601000,47452,0,0,41945,1831,3,55586.80696074464,14222826,0,0.13245317297455758,0.30537657893778897,0.01333042117141713,2.1841214371519057e-5,255.86693637654253,0.8459466346328856,0
30025,2002,1037011,66835,66835,46115,47874,5615000,73702,0,0,31511,0,0,27047.753945770943,7933995,0,0.06444965386095229,0.4714745268197801,0,0,293.3328592055061,0.7163013391187252,0
30025,1997,1037011,126014,126014,0,99692,0,66213,4021,0,66827,0,0,50997.1671388102,0,0.03190915295125939,0.12151655093340379,0.5303140920850065,0,0,0,0.7911184471566651,0
30027,2017,2777171,569200,390992,29370,338054,23546000,228078,11851,14085,167573,310,0,230352.08417644678,24417202,0.020820449754040758,0.1407878737031317,0.29440091356289527,5.446240337315531e-4,0,105.99948373506676,0.5939107519325368,0.02474525650035137
30027,2012,2777578,543680,379633,18862,328014,47492000,255278,6451,11231,215192,0,0,220024.28166734116,52573644,0.01186543555032372,0.1366777098608932,0.39580635668040026,0,0,238.94473646998233,0.6033218069452619,0.020657371983519718
30027,2007,2777106,579174,380163,18722,313416,35898000,241808,14640,18876,195616,0,11,234388.5066774585,44010948,0.02527737778284246,0.13689178590950435,0.3377499680579584,0,1.8992565273993653e-5,187.76922394306376,0.5411430761739995,0.03259124201017311
30027,2002,2777068,594245,362238,43137,308029,12518000,268608,8826,12472,197001,0,0,240487.65681910157,17687934,0.014852459844003735,0.1304390097757779,0.33151477925771355,0,0,73.55027793923382,0.5183535410478843,0.020987976339725198
30027,1997,2777068,607873,417338,1200,349243,0,282014,11058,13956,277117,0,0,246002.8328611898,0,0.01819129982743106,0.15028007956593067,0.4558797643586736,0,0,0,0.5745328382737842,0.02295874302691516
30029,2017,3255781,90468,74532,2961,42992,-2679000,51726,12352,20289,25568,0,413,36611.89801699717,-2778123,0.13653446522527302,0.022892203130370256,0.28261926869169207,0,0.0045651501083255955,-75.88033263695449,0.4752177565548039,0.22426714418357874
30029,2012,3256109,67939,59529,717,28231,786000,39686,8994,16564,24058,0,369,27494.53662484824,870102,0.13238346163470172,0.018282250379210278,0.35411177674089994,0,0.005431342822237595,31.646359852220375,0.41553452361677384,0.24380694446488763
30029,2007,3256067,76101,57581,2157,27489,4035000,44247,7835,20002,25820,209,381,30797.65277215702,4946910,0.10295528311060301,0.01768421841442452,0.33928594893628206,0.002746350245069053,0.005006504513738321,160.62620215240273,0.3612173296014507,0.2628349167553646
30029,2002,3262936,92016,81462,992,40591,4106000,53307,2130,28254,37276,0,154,37238.36503439903,5801778,0.023148148148148147,0.024965858968732456,0.4051034602677795,0,0.001673621978786298,155.80109370109545,0.44112980351243264,0.30705529473135107
30029,1997,3262936,95867,85318,1812,39297,0,58920,7955,24248,39183,0,138,38796.84338324565,0,0.08297954457738325,0.026147616747616256,0.40872250096487844,0,0.001439494299393952,0,0.40991164842959515,0.2529337519688735
30031,2017,1667195,198777,144075,2009,104418,23709000,116709,20515,71289,71843,1856,6374,80443.9498178875,24586233,0.10320610533411813,0.08641760561901878,0.36142511457563,0.009337096344144443,0.03206608410429778,305.6318474622316,0.5253022230942211,0.3586380718091127
30031,2012,1665736,219235,161269,4211,116240,10280000,117117,13829,69172,89456,2040,4136,88723.1889923108,11379960,0.06307843181973681,0.09681546175384334,0.4080370378817251,0.009305083586106233,0.01886560083928205,128.26364932606566,0.5302073117887198,0.3155153146167355
30031,2007,1665679,195002,155842,1198,109637,19479000,111179,9781,68404,76887,1119,5409,78916.228247673,23881254,0.05015845991323166,0.09356064403765671,0.39428826371011577,0.0057384026830494044,0.027738177044338008,302.61524822309514,0.5622352591255474,0.3507861457831202
30031,2002,1667739,238059,177013,3004,121794,16904000,151239,11922,84183,88784,895,48,96341.15742614325,23885352,0.050080022179375704,0.10613950983936934,0.372949562923477,0.0037595722068898886,2.0163068819074263e-4,247.92469426486713,0.5116126674479856,0.3536224213325268
30031,1997,1667739,229544,176282,1057,108102,0,124704,9322,77986,92619,0,62,92895.18413597734,0,0.040610950406022375,0.10570119185316168,0.40349126964764925,0,2.7010072143031404e-4,0,0.4709423901299969,0.33974314292684626
30033,2017,2992998,118740,118740,49918,104499,14139000,92372,4496,2774,63202,847,0,48053.41966815054,14662142.999999998,0.03786424119925889,0.0396725958386875,0.5322721913424289,0.007133232272191342,0,305.1217395401718,0.880065689742294,0.02336196732356409
30033,2012,2992214,189650,189650,0,166352,19924000,100328,11797,0,110832,857,0,76750.30352084176,22055868,0.06220406011073029,0.06338116190887416,0.5844028473503823,0.00451885051410493,0,287.3717365040865,0.8771526496177169,0
30033,2007,2987498,369385,166640,12442,147921,11033000,99201,1292,3582,99082,0,0,149488.06151355727,13526458,0.0034977056458708393,0.05577911683957613,0.2682350393221165,0,0,90.4852057284405,0.4004521028195514,0.009697199399001042
30033,2002,2987560,135909,135909,0,113994,6266000,83002,2576,3173,79665,0,0,55001.61877782274,8853858,0.018953858832012598,0.04549163866165031,0.5861642716817871,0,0,160.97449851003245,0.8387524005032779,0.023346503910704957
30033,1997,2987560,271357,140863,1055,127651,0,50551,1123,0,112007,0,0,109816.67341157426,0,0.004138459667522857,0.04714984803652479,0.41276620835283406,0,0,0,0.4704171994826004,0
30035,2017,1916746,464807,321880,12814,304077,28761000,275778,20262,0,199401,0,35,188104.81586402265,29825156.999999996,0.0435922866910352,0.16793044044437813,0.4289974118289957,0,7.530007078206653e-5,158.55605218294906,0.6542005606628127,0
30035,2012,1917399,509857,308927,22821,284944,37835000,263110,14612,30371,231174,0,0,206336.301092675,41883345,0.02865901615551027,0.16111774335962414,0.45340948540473114,0,0,202.98582836952323,0.558870428375015,0.05956768270318932
30035,2007,1916627,275676,275676,0,252441,7453000,254215,21620,28475,228340,0,37,111564.5487656819,9137378,0.07842539793090439,0.14383393325879265,0.8282911824025305,0,1.3421552837388818e-4,81.90216427255184,0.915716275627911,0.10329154514720179
30035,2002,1916620,274890,274890,0,256548,7228000,225667,52046,19289,226741,0,11,111246.45892351275,10213164,0.18933391538433555,0.14342436163663116,0.82484266433846265,0,4.001600640256102e-5,91.8066435446906,0.9332751282331114,0.07016988613627269
30035,1997,1916620,282169,282169,0,258243,0,196789,17304,23624,250157,0,7,114192.22986645083,0,0.06132495065014229,0.1472221932360092,0.8865502588874044,0,2.4807827932905456e-5,0,0.9152068441253292,0.08372287529813693
30037,2017,751631,100619,45741,8684,33893,3867000,20826,0,6800,13881,0,0,40719.95143666532,4010078.9999999995,0,0.06085565922640232,0.1379560520378855,0,0,98.47946420656137,0.33684492988401793,0.06758166946600543
30037,2012,752219,104883,40658,9132,32519,5186000,31339,0,6007,24118,888,0,42445.56859571024,5740902,0,0.05405074851871596,0.2299514697329405,0.008466577042990761,0,135.25327118789508,0.31005024646510876,0.057273342677078266
30037,2007,752194,126328,48819,10593,39862,5685000,23478,0,7216,23173,148,0,51124.241197895586,6969810,0,0.06490213960760123,0.1834351845988221,0.0011715534165030713,0,136.33082539104555,0.31554366411246915,0.057121144955987586
30037,2002,752194,116398,27064,18293,18617,631000,26768,3112,4598,14466,0,0,47105.625252934035,891603,0.026735854567947904,0.03598007960712263,0.12428048591900205,0,0,18.927739419921306,0.15994261069777832,0.03950239694840117
30037,1997,752194,100212,57063,129,45819,0,38423,1101,7726,38624,0,0,40555.240793201134,0,0.010986708178661238,0.07586207813409838,0.38542290344469726,0,0,0,0.45722069213267874,0.07709655530275815
30039,2017,1105384,26434,25069,0,13355,3606000,16904,1431,23001,184,0,0,10697.69324160259,3739421.9999999995,0.05413482635999092,0.02267899662017905,0.006960732390103654,0,0,349.5540501626692,0.5052205492925778,0.8701293788302943
30039,2012,1105549,25116,21613,754,5722,6713000,8867,920,19707,797,0,0,10164.305949008498,7431291,0.03663003663003663,0.0195495631582137,0.03173275999362956,0,0,731.1164222408028,0.22782290173594522,0.7846392737697085
30039,2007,1105573,25816,25045,0,11971,1740000,13986,1489,20354,1103,0,0,10447.592067988668,2133240,0.057677409358537345,0.022653411398433212,0.042725441586612956,0,0,204.18484815618223,0.4637046792686706,0.7884257824604897
30039,2002,1105564,27589,27091,183,14010,5000,13342,0,25365,0,0,0,11165.11533791987,7065,0,0.024504234942527073,0,0,0,0.6327744753343725,0.507811084127732,0.9193881619486027
30039,1997,1105564,33256,32136,0,19774,0,18027,675,28644,1875,0,0,13458.518818292188,0,0.020297089247053163,0.02906751667022443,0.056380803464036566,0,0,0,0.5945994707721914,0.8613182583593938
30041,2017,1855469,1217264,662360,13140,633857,40714000,594675,114818,0,519783,0,0,492619.9919061109,42220418,0.09432464937762063,0.3569771308493971,0.4270092601112002,0,0,85.70585581927996,0.5207227027169127,0
30041,2012,1855336,530450,530450,0,501428,62452000,478338,53870,0,477722,0,15,214670.17401861594,69134364,0.1015552832500707,0.2859050867336159,0.9005976058063908,0,2.827787727401263e-5,322.04922885097557,0.9452879630502403,0
30041,2007,1853670,1180467,470007,7704,436170,39177000,454691,24692,8277,437828,0,16,477728.4500202347,48031002,0.020917145502584993,0.2535548398582272,0.37089389199359235,0,1.3553957882770125e-5,100.54038439193981,0.3694893631079903,0.00701163183723052
30041,2002,1853671,497794,497794,0,460667,11571000,360406,27001,2996,463991,0,0,201454.4718737353,16349823,0.05424131267150669,0.26854495754640384,0.9320944004949838,0,0,81.15889832541173,0.9254169395372382,0.006018553859628682
30041,1997,1853671,554699,554699,0,507887,0,491506,23102,0,526332,0,0,224483.60987454472,0,0.041647812597462766,0.29924350113909104,0.9488605532009252,0,0,0,0.9156082848535873,0
30043,2017,1060392,52311,29411,2749,18799,3517000,15675,604,22707,5599,0,21,21169.971671388103,3647128.9999999995,0.011546328688038844,0.027735969339640437,0.10703293762306207,0,4.014452027298274e-4,172.2784071992506,0.3593699221960964,0.4340769627802948
30043,2012,1060126,49103,25871,1534,15551,7355000,8883,246,22516,1067,0,6,19871.71185754755,8141985,0.005009877196912612,0.024403702956063714,0.02172983320774698,0,1.2219212675396615e-4,409.7274084068183,0.31670162719182127,0.458546320998717
30043,2007,1060228,35951,21453,1022,8615,2985000,8280,149,17729,150,0,0,14549.170376365842,3659610,0.004144530054796806,0.02023432695608869,0.004172345692748463,0,0,251.53392979332983,0.23963172095352006,0.4931434452449167
30043,2002,1060247,47684,27260,1793,15555,-1261000,13794,0,18635,1622,0,4,19297.45042492918,-1781793,0,0.025710989986295646,0.03401560271789279,0,8.388558006878618e-5,-92.3330782442748,0.3262100494924922,0.3908019461454576
30043,1997,1060247,56906,33609,80,18706,0,13855,35,18377,8950,0,0,23029.542695265074,0,6.150493796787685e-4,0.031699217257865384,0.1572769128035708,0,0,0,0.32871753417917265,0.32293607001019226
30045,2017,1196600,247805,198023,11050,168759,22658000,114830,2345,10168,66837,0,0,100285.3095912586,23496346,0.009463085894150642,0.1654880494735083,0.2697161074231755,0,0,234.2949939105345,0.6810153144609673,0.04103226327152398
30045,2012,1196693,251573,184405,20350,156302,24335000,101323,18117,13005,87363,0,0,101810.19830028329,26938845,0.07201488236018969,0.1540954948345148,0.34726699606078554,0,0,264.59868902863184,0.621298788025742,0.05169473671657928
30045,2007,1196685,185601,185601,0,164602,17567000,112974,8181,16354,83785,0,0,75111.69566976932,21537142,0.04407842630158243,0.1550959525689718,0.45142536947538,0,0,286.7348660944715,0.8868594458003998,0.08811374938712614
30045,2002,1196702,262849,179511,18909,158090,2664000,117024,4475,7454,89386,0,0,106373.53298259813,3764232,0.017024983926132494,0.15000476309056054,0.34006596943492273,0,0,35.386922803586856,0.6014479796384997,0.02835848719226628
30045,1997,1196702,267929,210832,2233,182335,0,148137,7533,5066,135717,0,0,108429.3808174828,0,0.02811565750627965,0.17617752790586128,0.5065409119580188,0,0,0,0.6805347685394265,0.018907994282067263
30047,2017,953900,82121,64314,2661,25039,4271000,45218,9536,50884,8483,1300,2021,33233.91339538648,4429027,0.11612133315473508,0.0674221616521648,0.10329879080868475,0.015830299192654742,0.02461002666796556,133.2682957708747,0.30490373960375544,0.6196222647069568
30047,2012,953711,65374,65374,0,28116,1586000,42195,8417,49720,16611,1100,2048,26456.49534601376,1755702,0.12875149141860678,0.06854697072802977,0.2540918407929758,0.0168262612047603,0.031327439043044636,66.36185091932573,0.43007923639367335,0.7605470064551657
30047,2007,953782,64033,64033,0,21880,12623000,39150,8276,49204,13561,2085,3449,25913.80008093889,15475798,0.12924585760467258,0.0671358863975206,0.21178142520262988,0.03256133556135118,0.05386285196695454,597.2029556322522,0.34169881155029436,0.7684162853528649
30047,2002,956015,78680,78680,0,25125,6056000,43357,4319,56222,14428,895,1237,31841.359773371103,8557128,0.0548932384341637,0.08229996391270011,0.18337569903406203,0.01137519064565328,0.01572191154041688,268.74254306049824,0.3193314692425013,0.7145653279105236
30047,1997,956015,109073,101721,119,40848,0,70711,3788,68015,33783,600,901,44141.2383650344,0,0.03472903468319383,0.1064010501927271,0.3097283470703107,0.005500903064919824,0.008260522769154602,0,0.37450148065974165,0.6235732032675364
30049,2017,2213363,72870,60055,3581,44316,3060000,37794,499,43049,19535,0,63,29490.084985835692,3173219.9999999995,0.006847811170577741,0.027132919453338653,0.26808014271991215,0,8.645533141210375e-4,107.60294524495676,0.6081515026759984,0.5907643749142308
30049,2012,2213629,88826,63637,6857,44999,4789000,57017,897,39607,29187,0,36,35947.389720760824,5301423,0.01009839461418954,0.028747816368506197,0.32858622475401345,0,4.0528674036881095e-4,147.47727279175018,0.5065971674960035,0.44589422016076374
30049,2007,2213647,92257,71234,5086,48161,6086000,53236,2491,44901,27881,0,13,37335.896398219345,7461436,0.02700066119644038,0.03217947577007536,0.3022101303966095,0,1.4091071680197707e-4,199.84617271318166,0.5220308486076938,0.486694776548121
30049,2002,2215014,72901,60471,1356,38507,3321000,42603,2636,37265,14790,0,22,29502.630513961958,4692573,0.03615862608194675,0.027300504646923227,0.2028778754749592,0,3.0177912511488185e-4,159.05608816065623,0.5282094895817616,0.5111726862457305
30049,1997,2215014,81159,66950,215,41500,0,37575,1442,37585,21169,0,24,32844.59732901659,0,0.01776759201074434,0.030225542592507315,0.26083367217437375,0,2.9571581709976713e-4,0,0.511341933735014,0.4631032910706145
30051,2017,915189,403865,403865,0,395275,30016000,338695,44289,0,287463,0,35,163441.92634560907,31126591.999999996,0.10966288239882138,0.44129136167502014,0.7117799264605748,0,8.666262241095416e-5,190.4443535141693,0.9787305163854259,0
30051,2012,915233,285883,285883,0,271142,31486000,275802,26791,5764,256031,0,24,115695.26507486847,34855002,0.09371316237761602,0.31236089607782935,0.8955796602106456,0,8.395042727269548e-5,301.2655874676004,0.9484369479822164,0.020162094283325695
30051,2007,915046,286818,286818,0,276676,23282000,278393,17208,0,272258,1720,23,116073.65439093484,28543732,0.059996234545949,0.3134465371139811,0.9492361009420608,0.005996834229371936,8.019022516020613e-5,245.91051388685509,0.9646395972358778,0
30051,2002,915045,292598,292598,0,282256,2964000,221849,35308,0,273993,0,19,118412.78834479967,4188132,0.12067068127601692,0.3197635088984695,0.9364144662642944,0,6.493550878679964e-5,35.36891630154683,0.9646545772698378,0
30051,1997,915045,319436,319436,0,303768,0,296879,3266,5535,302619,0,0,129273.97814649939,0,0.010224270276362088,0.34909321399494014,0.947354086577593,0,0,0,0.950951051227789,0.01732741456817641
30053,2017,2312004,10888,7801,517,0,-1953000,2819,8,3824,0,0,21,4406.313233508701,-2025260.9999999998,7.347538574577516e-4,0.003374129110503269,0,0,0.001928728875826598,-459.6271060800881,0,0.35121234386480527
30053,2012,2312278,8286,7506,375,0,-2180000,3392,0,2236,108,0,26,3353.2982598138406,-2413260,0,0.003246149468186784,0.013034033309196235,0,0.00313782283369539,-719.6675669804489,0,0.26985276369780353
30053,2007,2312115,10227,8723,216,0,-1316000,3611,82,2849,0,0,19,4138.810198300283,-1613416,0.008017991590886868,0.003772736217705434,0,0,0.00185782731983964,-389.8260424366872,0,0.2785763175906913
30053,2002,2312108,13201,9188,304,0,-478000,4800,0,3575,29,0,15,5342.37150951032,-675414,0,0.00397386281263678,0.0021968032724793574,0,0.0011362775547307021,-126.42587637300204,0,0.27081281721081735
30053,1997,2312108,13752,12625,122,0,0,5930,241,4955,145,0,10,5565.358154593282,0,0.017524723676556136,0.0054603850685175604,0.01054392088423502,0,7.271669575334497e-4,0,0,0.3603112274578243
30055,2017,1691008,582297,319986,97029,302653,11067000,324097,73161,0,192158,4494,0,235652.36746256574,11476479,0.1256420692533192,0.18922796343955794,0.3299999828266331,0.007717711064971999,0,48.70088564598478,0.5197570998991924,0
30055,2012,1691601,599282,402834,8089,375961,39050000,352280,31885,0,328204,1107,0,242526.10279239173,43228350,0.0532053357184097,0.23813771687295054,0.5476620355692312,0.0018472104952259537,0,178.2420510711151,0.6273523983700495,0
30055,2007,1691234,559900,292559,10341,263167,18397000,271226,12001,0,234009,0,0,226588.42573856737,22554722,0.02143418467583497,0.17298552417938617,0.41794784782996963,0,0,99.54048591176996,0.47002500446508305,0
