StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_232,Category_236,Category_237,Category_238,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
NC,37097,22948,72,0,215,18267,0,0,273,0,0,0,225,0,0,1924,0,9525,8,107,54,0,0,0,0,38,0,16,9813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9107,0,0,7,0,0,0,0,0,0,0,0,0,13109,0,38364,16436,4820,1850,147,147587,20294,322,3939,60273,36,24,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,787,3,0,1,0,294,822,0,2,0,0,4,0,0,0,0,0,0,0,349,24560,72,509,28143,1396,0,12530,112,0,0
NC,37099,709,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,39,0,132,0,0,2,0,283,0,0,0,0,0,0,0,2309,0,20602,2026,945,209,73,274443,5890,579,818,5976,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,0,0,1,0,0,0,0,0,0
NC,37101,13348,5017,0,814,71909,12,1249,7745,43,0,0,0,0,0,263,0,6054,268,18,690,0,0,0,0,0,0,2,15980,0,0,0,0,0,151,0,6168,0,52,0,36,0,0,0,0,0,0,0,0,1746,0,5250,0,5,0,19,0,0,0,32,0,0,0,0,5937,0,32411,13254,3827,1116,1982,66915,68872,7198,37270,42044,89011,2347,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,40,0,0,2,1,0,6,0,1,0,0,98,0,6,0,0,0,0,0,0,0,0,1,13351,5017,815,78062,1,0,6320,117,0,0
NC,37103,22522,4912,0,26,21492,0,794,467,0,0,0,0,0,0,19,0,2151,2,0,52,0,0,0,0,0,0,0,1970,0,0,0,0,0,2,0,41,0,2,0,5,0,0,0,0,0,0,2,0,307,0,6410,0,0,0,9,0,0,0,0,0,0,0,4,1438,0,9439,1263,199,15,272,90,56626,1868,30349,7365,126066,6608,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22532,4912,26,23644,0,0,2180,1,0,0
NC,37105,1321,83,0,719,6162,55,0,1539,35,0,0,0,0,0,56,0,396,70,58,1,0,0,0,0,0,0,0,2221,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1581,0,0,0,0,0,0,0,0,0,0,0,0,1945,0,14363,4684,1843,751,386,59609,39320,3496,3354,20450,1388,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,1321,83,719,6595,0,0,452,95,0,0
NC,37107,31110,2344,0,139,44726,14,989,2591,0,0,0,0,0,0,73,0,5590,18,5,250,0,0,0,0,0,0,1,6390,0,0,0,0,0,6,0,2489,0,38,0,38,0,0,0,0,0,0,4,0,410,0,5054,0,0,0,26,0,0,0,0,0,0,0,1,3436,0,13080,4838,1988,728,235,215,36010,1373,24979,2850,63183,2445,0,0,0,0,0,64,0,0,0,0,1,0,0,1,0,0,49,0,0,6,0,0,2,0,4,0,0,5,0,7,0,0,0,0,0,0,0,0,0,31116,2344,143,50321,0,0,5673,10,64,0
NC,37109,4194,49,0,38,9563,3,0,16,0,0,0,25,0,0,241,0,6032,38,33,3,0,0,0,0,0,0,1,6439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,4388,0,1,49,0,8,0,0,0,0,0,0,0,5496,0,15457,10948,1881,636,169,82541,11134,86,1859,34234,13,8,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,521,27,0,0,0,31,42,0,29,0,0,0,0,0,0,0,0,0,0,75,4784,49,69,15699,142,0,6825,89,0,0
NC,37111,716,0,0,31,434,0,0,0,19,0,0,0,0,0,7,0,39,27,18,0,0,0,0,0,0,0,9,1577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,72,0,528,0,30,528,0,6,0,0,0,0,0,0,0,3037,0,19199,2614,1294,346,296,217946,16214,1716,6316,12765,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,852,0,31,478,6,0,181,18,0,0
NC,37113,1466,0,0,0,68,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,49,0,88,0,2,6,0,86,0,0,0,0,0,0,0,1627,0,20693,1645,747,173,90,284967,6896,493,722,9184,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,0,0,68,0,0,0,0,0,0
NC,37115,599,0,0,0,76,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,18,0,84,0,28,285,0,8,0,0,0,0,0,0,0,969,0,13303,975,352,66,89,240619,7532,746,1062,21600,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0,0,76,1,0,15,0,0,0
NC,37117,10072,23272,0,146,29051,0,6434,3092,43,0,0,0,0,0,1533,0,2299,10,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,3,0,497,0,3,0,0,0,0,0,0,0,0,2217,0,808,0,8741,0,0,0,0,0,0,0,0,0,0,0,37,1337,0,10950,3205,851,252,93,2846,53261,738,36111,6493,89395,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,10072,23272,146,31401,0,0,3832,51,0,0
NC,37119,1523,5,0,5,975,0,0,5,0,0,0,2,0,0,100,0,1204,30,15,0,0,0,0,0,0,0,1,1434,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,550,0,4,0,0,0,0,0,0,0,0,0,0,13071,0,100123,71998,30236,15057,1042,76881,17185,114,956,16773,131,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,1561,5,5,2184,8,0,1340,16,0,0
NC,37121,45,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,42,0,25,0,0,245,0,36,0,0,0,0,0,0,0,246,0,7883,689,354,101,182,122969,2387,246,683,5204,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,15,0,0,2,0,0,0
NC,37123,2198,957,0,134,3398,10,0,4,2,0,0,0,0,0,190,0,801,99,1,3,0,0,0,0,0,0,2,2440,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,320,0,1194,0,76,0,0,0,0,0,0,0,0,0,0,7177,0,14663,2476,1024,364,546,155840,82644,5042,12638,25929,604,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,9,0,1,4,0,0,0,0,0,0,0,0,0,0,2,2204,958,143,4205,2,0,1005,7,0,0
NC,37125,3017,115,0,1245,7090,11,2,633,13,0,0,2,0,0,213,0,1285,235,20,8,0,0,0,0,0,0,2,3775,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,362,0,3180,0,26,0,0,0,0,0,0,0,0,0,0,6206,0,33421,8060,2325,599,1164,128464,137106,4636,31251,55802,20924,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,2,3020,115,1249,8383,5,0,1504,26,0,0
NC,37127,5663,3153,0,927,48293,38,1486,5482,1,0,0,0,0,0,1375,0,2735,24,124,160,0,0,0,0,0,0,2,12674,0,0,0,0,0,47,0,4713,0,42,0,196,0,0,0,0,0,0,36,0,1904,0,6119,0,2,0,4,0,0,0,36,0,0,0,0,3768,0,24811,8844,3306,1092,377,70796,56337,3389,18207,18482,40638,1484,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,1,0,0,12,0,1,0,0,0,0,0,0,0,0,24,5663,3153,928,51064,24,0,4111,136,8,0
NC,37129,1171,4,0,2,1041,0,2,1,0,0,0,0,0,0,1,0,4,4,0,12,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,20,0,349,0,0,0,0,0,0,0,0,0,0,0,4,11235,0,18846,21033,8618,2716,3321,2,12593,46,11569,426,27865,11109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1171,4,2,1045,0,0,5,0,1,0
NC,37131,13880,34922,0,2102,32871,0,2942,260,16,0,0,0,0,0,154,0,9478,12,9,19,0,0,0,0,0,0,1,385,0,0,0,0,0,15,0,38,0,1,0,1,0,0,0,0,0,0,174,0,2286,0,10809,0,0,0,1,0,0,0,0,0,0,0,19,8586,0,16036,1253,429,143,56,32057,67415,2170,37165,2640,72722,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13887,34922,2115,42355,0,0,9652,15,0,0
NC,37133,17477,939,0,26,14977,1,109,898,1,0,0,0,0,0,9,0,770,3,0,32,0,0,0,0,0,0,0,2310,0,0,0,0,0,1,0,116,0,2,0,3,0,0,0,0,0,0,8,0,1167,0,25064,0,0,0,1,0,0,0,0,0,0,0,18,3352,0,24481,16033,5566,1360,5917,53,105223,2952,60016,5773,175132,17588,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91,0,2,0,0,0,0,0,0,0,0,1,17477,939,26,15839,1,0,779,91,0,0
NC,37135,2726,0,0,62,4086,2,0,321,0,0,0,36,0,0,395,0,633,11,15,1,0,0,0,0,0,0,17,11540,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9407,0,0,0,0,0,0,0,0,0,0,0,0,2078,0,23850,6485,2566,621,155,132374,27273,2952,2892,25919,130,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,4,0,0,0,0,0,0,0,0,0,0,12,2726,0,83,4735,48,0,1049,19,0,0
NC,37137,14647,313,0,67,18037,0,3,35,0,0,0,0,0,0,1,0,1095,0,0,0,0,0,0,0,0,0,12,137,0,0,0,0,97,1,0,2,0,0,0,0,0,0,0,0,0,0,15,0,394,0,504,0,0,0,1,0,0,0,0,0,0,0,54,7374,0,6724,898,192,25,463,27,24166,391,21090,983,98198,25745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14659,313,67,19132,0,0,1096,12,0,0
NC,37139,29855,964,0,190,41355,0,0,0,2,0,0,0,0,0,711,0,7536,0,0,0,0,0,0,0,0,0,16,130,0,0,0,0,364,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,3,0,356,0,0,0,15,0,0,0,0,0,0,0,2,2014,0,8390,2474,1182,161,453,199,3241,27,2026,100,43049,1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29856,964,192,48892,0,0,8250,1,0,0
NC,37141,22822,768,0,43,21445,0,25,17,0,0,0,0,0,0,48,0,1554,35,1,105,0,0,0,0,0,0,0,3506,0,0,0,0,0,0,0,33,0,4,0,9,0,0,0,0,0,0,0,0,212,0,5277,0,0,0,0,0,0,0,2,0,0,0,2,7548,0,14758,5632,1078,153,2829,18,109280,719,65258,7007,275158,11490,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,185,0,0,0,0,0,0,0,0,0,22822,768,44,23000,0,0,1603,2,2,0
NC,37143,17618,6422,0,1266,41136,0,546,1,0,0,0,0,0,0,199,0,11385,0,64,0,0,0,0,0,0,0,13,245,0,101,0,0,13,0,0,1,0,40,0,0,0,0,0,0,0,0,25,0,243,0,747,0,9,0,18,0,0,0,8,0,0,0,6,1804,0,5766,746,199,28,148,311,8556,267,12349,1418,46654,1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,0,56,0,0,5,0,0,0,0,0,0,0,0,0,0,20,17620,6422,1322,52546,20,0,11642,69,0,0
NC,37145,3727,5,0,53,14707,2,0,1639,1,0,0,0,0,0,1224,0,3667,120,6,71,0,0,0,0,114,0,21,9087,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7861,0,4,0,0,0,0,0,0,0,0,0,0,8090,0,10027,2871,972,512,902,133266,21765,3088,9057,25322,304,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,1,3729,5,54,18410,1,0,4894,41,0,0
NC,37147,34181,6452,0,248,80337,1,5488,2868,25,0,0,0,0,0,459,0,3596,5,0,22,0,0,0,0,0,0,0,3514,0,0,0,0,0,29,0,2104,0,4,0,38,0,0,0,0,0,0,442,0,3103,0,10409,0,0,0,2,0,0,0,0,0,0,0,240,4296,0,23932,10558,5192,1599,672,2428,50477,1117,42403,5745,112720,4262,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,4,0,0,4,0,1,0,0,19,0,3,0,0,0,0,0,0,0,0,0,34185,6452,249,83952,0,0,4060,19,0,0
NC,37149,223,0,0,3,155,0,0,0,2,0,0,18,0,0,19,0,20,257,67,0,0,0,0,0,0,0,2,3053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78,0,598,0,158,826,0,0,0,0,0,0,0,0,0,739,0,12655,1213,452,84,1225,94123,16666,137,3567,16287,117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,3,175,18,0,39,67,0,0
NC,37151,8798,54,0,403,10940,24,1,437,0,0,0,8,0,0,444,0,3934,31,19,11,0,0,0,0,0,0,9,12527,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5685,0,2,2,2,0,0,0,0,0,0,0,0,5519,0,34222,12792,4062,1760,208,279057,21570,2123,8054,91428,87,53,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,27,0,0,0,4,486,0,167,0,0,0,0,0,0,0,0,0,0,171,9765,54,407,15212,665,0,4836,213,0,0
NC,37153,4058,896,0,583,6687,13,283,2,48,0,0,0,0,0,188,0,578,306,1,5,0,0,0,0,0,0,1,3588,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,22,0,2795,0,73,0,0,0,0,0,0,0,0,0,0,4278,0,23365,6634,2282,814,2292,62858,106089,2332,32027,20069,23397,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4061,896,629,7273,8,0,815,1,0,0
NC,37155,74914,5527,0,560,74117,4,2492,182,3,0,0,0,0,0,2094,0,24162,61,4,10,0,0,0,0,97,0,0,2878,0,0,0,67,0,0,0,870,0,19,0,20,0,0,202,0,0,0,0,0,5164,0,46801,0,7,0,16,0,0,0,4,0,0,0,0,3410,0,23677,9551,3199,932,172,480,45489,342,39791,392,237173,3640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,25,0,0,79,0,0,0,0,0,0,0,0,0,0,0,74914,5527,585,98358,0,0,26281,83,0,0
NC,37157,3693,2,0,163,6053,16,0,1580,0,0,0,3,0,0,586,0,1405,8,13,31,0,0,0,0,0,0,25,8284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,18094,0,0,2,0,0,0,0,0,0,0,0,0,4781,0,24517,10146,2860,1334,128,202823,24441,791,5978,47834,415,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,6,0,0,0,1,17,0,2,0,0,0,0,0,0,0,0,0,0,74,3905,2,164,7534,94,0,2181,21,0,0
NC,37159,11342,512,0,84,13829,5,0,14,0,0,0,3,0,0,295,0,10616,4,8,8,0,0,0,0,0,0,17,10828,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2946,0,2,0,0,0,0,0,0,0,0,0,0,9231,0,29537,11888,3777,1571,100,134462,29406,197,1849,60765,147,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,641,7,0,3,0,299,80,0,4,0,0,0,0,0,0,0,0,0,0,825,12070,512,383,25274,908,0,11851,19,0,0
NC,37161,1198,0,0,15,2553,0,0,1,10,0,0,2,0,0,291,0,683,302,229,1,0,0,0,0,0,0,4,7188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,112,0,2475,0,153,403,0,2,0,0,0,0,0,0,0,1944,0,28194,5475,1742,953,2093,204410,40966,351,15175,44862,222,16,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1204,0,15,3238,6,0,978,229,0,0
NC,37163,46513,12225,0,449,82741,8,4633,7019,78,0,0,0,0,0,430,0,8022,855,21,1472,0,0,0,0,0,0,3,33820,0,0,0,0,0,28,0,10638,0,272,0,574,0,0,0,0,0,0,4,0,1002,0,5663,0,0,0,40,0,0,0,6,0,0,0,0,3618,0,26134,6781,1288,326,1603,221,84705,4566,98805,7521,148501,5091,0,0,0,0,0,5,0,0,0,0,8,0,0,2,0,0,70,0,0,0,2,0,6,0,1,0,0,65,0,486,0,0,0,0,0,0,0,0,12,46515,12225,450,90840,12,0,8453,88,5,0
NC,37165,11577,3625,0,105,12282,0,604,0,0,0,0,0,0,0,860,0,2697,6,0,2,0,0,0,0,0,0,0,755,0,0,0,0,0,0,0,23,0,0,0,0,0,0,107,0,0,0,0,0,164,0,11858,0,3,0,0,0,0,0,0,0,0,0,0,1251,0,10955,4221,1613,308,583,2068,58076,222,23475,5493,51205,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,41,0,0,0,0,0,0,0,0,0,0,0,11577,3625,107,15020,0,0,3559,41,0,0
NC,37167,14739,7730,0,349,11069,1,1,0,3,0,0,29,0,0,505,0,13061,27,14,3,0,0,0,0,0,0,42,11205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2230,0,1,0,0,0,0,0,0,0,0,0,0,6505,0,18745,3354,1541,761,85,99407,26297,618,1735,37417,149,21,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,35,0,0,0,84,36,208,337,0,0,0,0,0,0,0,0,0,0,253,14877,7938,433,24720,318,0,13925,386,0,0
NC,37169,3688,2,0,56,4902,1,0,800,0,0,0,2,0,0,112,0,249,2,3,0,0,0,0,0,0,0,16,11287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3303,0,0,2,0,0,0,0,0,0,0,0,0,3442,0,18234,1967,568,241,55,184465,22292,559,3746,31671,32,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,6,3699,2,56,5158,13,0,365,6,0,0
NC,37171,20942,0,0,196,9934,0,0,1633,3,0,0,0,0,0,77,0,1717,10,6,4,0,0,0,0,1,0,4,22507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2181,0,8,24,0,1,0,0,0,0,0,0,0,1105,0,27381,6609,2102,661,92,185222,18407,3889,5365,33443,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,123,0,0,11,0,9,219,0,1,0,0,12,0,0,0,0,0,0,0,263,21284,0,205,11915,482,0,1926,7,0,0
NC,37173,287,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,6,0,21,0,0,0,0,73,0,0,0,0,0,0,0,6863,0,9919,1042,401,89,423,304929,18269,1062,377,1560,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,4,0,0,3,0,0,0
NC,37175,2366,0,0,0,218,0,0,0,77,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,614,0,509,0,4,86,0,2,0,0,0,0,0,0,0,1312,0,18274,1669,747,255,84,199908,9528,1234,268,4373,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2366,0,0,222,0,0,4,0,0,0
NC,37177,29036,2251,0,61,22341,0,1,0,0,0,0,0,0,0,131,0,7539,0,1,0,0,0,0,0,0,0,2,30,0,4,0,0,368,0,0,10,0,0,0,0,0,0,0,0,0,0,36,0,26,0,242,0,1,0,36,0,0,0,2,0,0,0,12,7734,0,5430,662,95,10,72,22,2285,6,6550,728,160856,8559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,37,0,0,0,0,0,0,0,0,29036,2251,63,29882,0,0,7672,3,0,0
NC,37179,41112,574,0,253,38464,6,2,14,1,0,0,0,0,0,279,0,46999,11,19,3,0,0,0,0,0,0,66,12518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,17,1,6339,0,0,0,0,0,0,0,0,0,0,0,0,2069,0,33431,14680,4722,1990,398,147043,25702,1081,1974,28907,254,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2,0,2,0,133,3,0,4,0,0,0,0,0,0,0,0,0,0,26,41297,574,386,85493,29,0,47591,25,0,0
NC,37181,797,12,0,82,10417,0,1,614,0,0,0,0,0,0,2646,0,1099,41,22,94,0,0,0,0,0,0,0,7487,0,0,0,0,0,4,0,44,0,3,0,0,0,0,0,0,0,0,0,0,165,0,2062,0,0,0,0,0,0,0,0,0,0,0,0,10459,0,12093,3713,1390,677,179,65908,30962,5213,7573,8100,794,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,797,12,85,11519,0,0,3748,25,0,0
NC,37183,1835,209,0,637,19056,8,232,2525,54,0,0,1,0,0,528,0,1883,510,24,282,0,0,0,0,0,0,5,11452,0,0,0,0,0,28,0,532,0,7,0,19,0,0,0,0,0,0,0,0,824,0,2260,0,0,0,0,0,0,0,4,0,0,0,0,15342,0,109623,54300,27195,6290,2681,131369,87772,11864,12029,38235,8301,411,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,130,0,0,4,0,0,21,0,1,0,0,53,0,0,0,0,0,0,0,0,0,0,6,1839,209,638,20998,7,0,2416,77,0,0
NC,37185,1546,229,0,696,10733,1,2,588,0,0,0,0,0,0,924,0,1323,83,146,227,0,0,0,0,0,0,14,11997,0,0,0,0,0,0,0,57,0,4,0,0,0,0,1,0,0,0,0,0,2060,0,6103,0,0,0,0,0,0,0,0,0,0,0,0,9679,0,13924,1668,207,29,242,100021,84926,4759,17281,6989,7309,35,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,101,0,0,115,0,0,0,0,0,0,0,0,0,0,0,1550,229,797,12171,0,0,2352,261,8,0
NC,37187,32790,6664,0,436,40100,0,859,171,0,0,0,0,0,0,240,0,7001,6,0,0,0,0,0,0,0,0,0,99,0,18,0,0,373,0,0,4,0,2,0,0,0,0,0,0,0,0,198,0,583,0,2770,0,1,0,5,0,0,0,16,0,0,0,100,19115,0,8477,1359,287,32,207,131,14456,188,14187,3139,81487,5945,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,28,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32793,6664,440,47102,0,0,7248,1,0,0
NC,37189,156,0,0,0,16,0,0,1,4,0,0,0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,20,4748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,0,1,4,0,262,0,0,0,0,0,0,0,162,0,17021,1652,1239,411,81,157572,2578,461,1244,12226,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,24,0,0,11,0,0,0
NC,37191,32094,3641,0,184,61149,12,2981,6236,0,0,0,0,0,0,181,0,14058,78,0,455,0,0,0,0,0,0,14,16166,0,0,0,0,0,2,0,5398,0,198,0,18,0,0,0,0,0,0,1,0,258,0,5423,0,0,0,13,0,0,0,46,0,0,0,0,3922,0,22923,8951,3572,1136,846,3182,35988,2272,43115,5619,73690,2135,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,44,0,0,50,29,0,3,0,9,0,0,95,0,19,0,0,0,0,0,0,0,0,0,32173,3641,193,75302,0,0,14298,124,11,0
