StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_234,Category_236,Category_237,Category_238,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
MS,28147,233,0,0,0,280,0,3,0,0,0,0,0,0,0,76,0,239,0,210,19,0,0,0,0,0,0,0,4947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,714,0,12082,1646,267,62,120,3117,67670,23862,52291,65985,24937,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,519,0,0,315,210,0,0
MS,28149,13157,596,143,11,19557,0,4,0,0,0,0,0,0,0,483,0,555,0,0,0,0,0,0,0,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4145,0,0,0,0,0,0,0,56,0,0,0,48,22703,0,20437,3794,1637,753,331,153892,1168,575,15925,15187,119819,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13157,596,13,20112,0,0,1040,0,0,0
MS,28151,53783,11032,24768,2208,197066,68,0,0,4,0,0,0,0,0,19731,0,21644,0,13,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,8370,0,0,0,0,0,0,0,1021,0,0,0,3172,25083,0,20363,5241,2218,870,409,0,0,6,284,107,88328,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1285,0,10,0,0,0,0,0,0,0,0,0,0,0,0,53791,11042,3493,218710,0,0,42678,13,0,0
MS,28153,40,23,0,0,3,0,159,0,1,0,0,0,0,0,10,0,16,0,0,1,0,0,0,0,0,0,0,1660,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3869,0,23253,2580,624,119,236,30387,189083,119622,65402,52527,30834,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,40,23,0,19,0,0,26,0,0,0
MS,28155,2869,1494,0,5,9135,0,137,0,0,0,0,0,0,0,3,0,28,0,0,1,0,0,0,0,0,0,0,5997,0,0,0,0,0,0,0,997,0,0,0,0,0,0,0,0,0,0,0,11,0,123,0,0,0,0,0,0,0,0,0,0,0,0,1519,0,11550,1249,304,57,3,94306,56135,13671,29680,31112,10284,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2870,1494,5,9163,0,0,31,1,0,0
MS,28157,144,205,2,4,755,0,70,0,0,0,0,0,0,0,231,0,1,0,0,0,0,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781,0,0,0,0,0,0,0,0,0,0,0,2,11242,0,11675,1343,198,28,1453,132083,78099,54581,52789,27558,61186,4116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,205,4,756,0,0,233,0,0,0
MS,28159,384,36,0,6,794,0,0,0,0,0,0,0,0,0,35,0,95,0,0,2,0,0,0,0,0,0,0,4408,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,70,0,220,0,0,0,0,0,0,0,0,0,0,0,6,2172,0,16183,1815,604,195,40,94160,93876,34604,41269,61432,37756,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,36,6,889,0,0,130,0,0,0
MS,28161,2386,658,1,40,8654,0,1,0,0,0,0,0,0,0,124,0,1154,0,0,0,0,0,0,0,0,0,0,4441,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,228,0,460,0,0,0,0,0,0,0,0,0,0,0,0,24510,0,13965,3851,417,45,111,90493,52598,8556,43485,43803,14385,2142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2386,660,41,9808,0,0,1281,0,0,0
MS,28163,65373,14460,522,445,78413,12,17,0,0,0,0,0,0,0,3648,0,5372,0,3,10,0,0,0,0,0,0,0,2004,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,2,16,0,22252,0,0,0,0,0,0,0,1630,0,0,0,765,13208,0,25222,2031,497,141,138,166040,11371,1418,24428,58680,98999,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,13,0,0,0,0,0,0,0,0,0,0,0,0,65373,14473,580,83785,0,0,9168,3,0,0
MO,29001,8686,0,0,3,33456,0,0,0,0,0,0,0,0,0,1936,0,842,0,0,0,0,0,0,0,0,0,250,32830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,2596,0,0,0,0,0,0,0,0,0,0,0,0,2234,0,15278,4269,657,203,20,110473,37,735,804,147298,1708,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8686,0,3,34298,0,0,2778,0,0,0
MO,29003,44027,0,0,0,70913,0,0,0,0,0,0,0,0,0,1047,0,375,1,9,0,0,0,0,0,0,0,1577,13912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,243,0,0,0,0,0,0,0,0,0,0,0,0,2535,0,13083,4344,645,107,52,46170,2,0,7,76750,2122,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44027,0,0,71288,0,0,1422,9,0,0
MO,29005,114571,0,0,298,134892,0,0,0,0,271,0,0,0,0,298,0,176,0,2,0,0,0,0,0,0,0,607,4214,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4125,0,0,0,0,0,0,0,0,0,0,0,0,2665,0,17061,2380,516,57,15,21372,1,1,9,39677,2621,4445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114571,0,298,135068,0,0,474,2,0,0
MO,29007,64736,0,0,5068,147069,0,0,0,0,0,0,0,0,0,15742,0,16343,4,1,1,0,0,0,0,0,0,350,28494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,9,0,11628,0,0,0,0,0,0,0,0,0,0,0,0,2671,0,15397,4849,1150,391,200,58050,17,22,18,72912,638,15,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64736,0,5073,163412,0,0,32090,1,0,0
MO,29009,3819,0,0,7,480,0,0,0,0,0,0,4,0,0,310,0,445,23,18,1,0,0,0,0,0,0,462,3372,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,177,0,30,0,0,0,0,0,0,0,0,0,0,0,0,7097,0,22200,4406,1195,361,239,219986,18887,479,18,221819,89,3,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3821,0,10,927,5,0,760,19,0,0
MO,29011,38931,0,0,1088,42319,2,0,0,0,0,0,0,0,0,3888,0,47557,2,4,50,0,0,0,0,0,0,460,19182,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,145,760,0,598,0,0,0,0,0,0,0,0,0,0,0,0,2665,0,14846,2623,418,214,156,49439,129,3,16,148414,7735,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,24,0,0,5,0,0,0,0,0,0,0,0,0,0,1,38933,0,1112,89882,1,0,51471,9,0,0
MO,29013,38927,0,0,344,95160,101,0,0,0,0,0,0,0,0,3099,0,26061,1,4,1,0,0,0,0,0,0,202,58124,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,157,244,0,1033,0,0,0,0,0,0,0,73,0,0,0,0,5421,0,20637,3702,439,131,175,65132,13,8,9,202861,22274,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,38927,0,344,121226,0,0,29160,9,0,0
MO,29015,7027,0,0,38,17651,1,0,0,0,0,0,0,0,0,2568,0,4845,0,0,0,0,0,0,0,0,0,52,19430,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,95,588,0,1209,0,0,0,0,0,0,0,0,0,0,0,0,31967,0,19061,4570,681,168,275,236854,11538,459,281,120994,705,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7053,0,76,22496,0,0,7477,0,0,0
MO,29017,11289,11,808,54,19902,0,0,0,0,0,0,4,0,0,376,0,6722,1,0,0,0,0,0,0,0,0,38,31533,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,211,0,305,0,0,0,0,0,0,0,0,0,0,0,0,931,0,11919,2163,123,14,85,227281,1233,62,66,77669,3702,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11298,11,54,26625,5,0,7107,0,0,0
MO,29019,15449,0,0,618,34163,0,0,0,0,0,0,0,0,0,5318,0,4432,1,0,4,0,0,0,0,0,0,175,16025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,1,0,4640,0,0,0,0,0,0,0,0,0,0,0,0,6113,0,22817,12918,6551,1784,528,181211,3048,307,42,124144,1609,109,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15449,0,735,38595,0,0,9867,0,0,0
MO,29021,38262,0,0,6,59653,0,0,0,0,1,0,0,0,0,819,0,251,0,0,0,0,0,0,0,0,0,645,7329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,972,0,0,4,0,0,0,0,0,0,0,0,0,5429,0,17581,11220,4302,2321,51,48130,1,2,24,63285,4204,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38262,0,6,59904,0,0,1070,0,0,0
MO,29023,19599,79,62482,861,100701,0,0,0,0,9,0,0,0,0,750,0,26782,2,0,0,0,0,0,0,0,0,18,2473,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,1,7,171,0,1024,0,1,0,0,0,0,0,1,0,0,0,123,2617,0,20994,4928,1215,229,324,128601,6888,3853,6,34418,27805,358,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19612,79,861,127483,0,0,27545,0,0,0
MO,29025,14588,0,0,677,39476,0,0,0,0,0,0,0,0,0,2034,0,2931,26,1,3,0,0,0,0,0,0,253,31700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,77,0,1617,0,0,0,0,0,0,0,0,0,0,0,0,1259,0,9538,3198,441,38,57,42915,0,1,7,122427,1587,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14588,0,774,42407,0,0,5062,1,0,0
MO,29027,21274,0,0,1919,53810,6,0,0,0,0,0,14,0,0,4296,0,6883,66,0,0,0,0,0,0,0,0,267,17900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,312,20,0,1170,0,0,0,0,0,0,0,0,0,0,0,0,6145,0,17038,6178,2239,461,356,256798,3715,302,18,139825,1098,75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21276,0,1935,60695,14,0,11195,0,0,0
MO,29029,132,0,0,0,345,0,0,0,0,0,0,0,0,0,30,0,4,0,0,2,0,0,0,0,0,0,77,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,61,0,0,0,0,0,0,0,0,0,0,0,0,33869,0,24678,5674,2228,671,294,306952,2770,529,46,73900,140,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,349,0,0,34,0,0,0
MO,29031,26175,77,469,259,39144,2,0,0,0,0,0,0,0,0,1998,0,14694,44,1,0,0,0,0,0,0,0,319,37140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,177,0,6131,0,1,0,0,0,0,0,0,0,0,0,0,6824,0,14427,13597,4134,1557,361,114570,37,26,4,90320,2609,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26199,77,259,53840,2,0,16716,1,0,0
MO,29033,81508,0,0,144,113997,0,0,0,0,0,0,0,0,0,4341,0,3364,0,2,0,0,0,0,0,0,0,18,43956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,3,0,2896,0,0,0,0,0,0,0,0,0,0,0,0,7877,0,17814,4000,401,127,87,51139,3,15,31,106773,10572,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,81513,0,144,117366,0,0,7705,2,0,0
MO,29035,4,0,0,0,34,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,5,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,41,0,0,0,0,0,0,0,0,0,0,0,0,911,0,10373,843,85,7,224,266365,15274,5933,12,23901,272,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,35,0,0,6,0,0,0
MO,29037,25602,0,0,42,63869,1,0,0,0,0,0,0,0,0,2070,0,8920,0,1,1,0,0,0,0,0,0,99,49234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,69,0,1104,0,0,0,0,0,0,0,8,0,0,0,0,4771,0,30993,18126,3177,747,581,63393,0,1,27,173256,3435,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,25604,0,43,72791,0,0,10991,1,0,0
MO,29039,2328,0,0,12,4674,0,0,0,0,2,0,0,0,0,831,0,924,0,1,0,0,0,0,0,0,0,38,12020,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,27,381,0,124,0,0,0,0,0,0,0,0,0,0,0,0,14518,0,12539,1396,304,137,199,143376,1933,17,95,122959,220,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2331,0,12,5598,0,0,1758,1,0,0
MO,29041,59571,0,0,8,129677,0,0,0,0,0,0,0,0,0,10253,0,3517,0,0,0,0,0,0,0,0,0,90,46612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1,0,4513,0,0,0,0,0,0,0,0,0,0,0,0,16190,0,15853,4926,344,102,60,54308,4,60,139,114247,29052,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,59610,0,8,133233,0,0,13770,0,0,0
MO,29043,426,0,0,1,137,0,0,0,0,0,0,0,0,0,72,0,13,12,3,3,0,0,0,0,0,0,1078,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,0,3,0,0,0,0,0,0,0,0,0,0,0,0,182,0,14099,7768,2593,664,255,174704,8808,1241,38,145697,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,1,150,0,0,85,3,0,0
MO,29045,38000,0,0,9,65056,0,0,0,0,0,0,0,0,0,6638,0,668,1,3,1,0,0,0,0,0,0,363,18689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,13544,0,0,0,0,0,0,0,0,0,0,0,0,3699,0,10854,3132,322,41,78,84203,81,35,235,72871,8614,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38000,0,12,65724,0,0,7309,3,0,0
MO,29047,9468,0,0,5,23357,0,0,0,0,0,0,0,0,0,655,0,1206,0,1,0,0,0,0,0,0,0,109,9596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,360,0,0,0,0,0,0,0,0,0,0,0,0,7542,0,31620,27095,9095,4470,53,35630,0,0,19,99206,2061,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9468,0,5,24563,0,0,1861,1,0,0
MO,29049,30265,0,0,41,43824,0,0,0,0,0,0,0,0,0,578,0,1433,0,0,0,0,0,0,0,0,0,486,16843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,127,0,0,0,0,0,0,0,0,0,0,0,0,4215,0,12289,5599,519,127,30,34549,0,1,16,119601,442,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30265,0,50,45257,0,0,2020,0,0,0
MO,29051,2953,0,0,48,6930,0,0,0,0,0,0,0,0,0,847,0,564,0,2,12,0,0,0,0,0,0,70,13126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,238,0,230,0,0,0,0,0,0,0,0,0,0,0,0,5783,0,12746,7784,3215,889,283,109229,6407,780,24,82083,800,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2962,0,50,7504,10,0,1422,2,0,0
MO,29053,36606,0,0,56,57760,11,0,0,0,0,0,0,0,0,7174,0,10688,1,3,1,0,0,0,0,0,0,139,33599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,451,0,1239,0,0,0,0,0,1,0,0,0,0,0,0,3864,0,14049,3883,950,230,101,99318,643,93,57,90405,2812,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36606,0,60,68448,0,0,17866,3,0,0
MO,29055,161,0,0,4,276,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,6,5700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,280,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1685,0,20240,2059,602,102,287,348493,8059,1331,593,85927,105,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,4,277,0,0,70,0,0,0
MO,29057,10667,0,0,251,12136,0,0,0,0,0,0,0,0,0,1267,0,14020,1,0,0,0,0,0,0,0,0,244,11589,0,0,0,0,0,8,0,0,0,0,0,73,0,0,0,0,0,0,56,903,0,335,0,0,0,0,0,0,0,0,0,0,0,0,9836,0,12721,1544,199,75,126,88573,1294,25,45,157701,371,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10669,0,251,26157,1,0,15289,0,0,0
MO,29059,159,0,0,2,287,0,0,0,0,0,0,0,0,0,74,0,85,0,1,0,0,0,0,0,0,0,644,3279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,195,0,15,0,0,0,0,0,0,0,0,0,0,0,0,338,0,13083,3035,324,89,60,182657,2660,588,94,139600,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,8,372,0,0,165,1,0,0
MO,29061,29070,0,0,101,72835,0,0,0,0,10,0,0,0,0,2139,0,634,0,0,0,0,0,0,0,0,0,323,26528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,236,0,2208,0,0,0,0,0,0,0,0,0,0,0,0,2912,0,13341,4906,329,38,73,64888,2,26,11,140478,3058,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29071,0,101,73470,0,0,2773,0,0,0
MO,29063,23905,0,0,97,44928,0,0,0,0,0,0,0,0,0,1932,0,955,0,0,0,0,0,0,0,0,0,1252,31350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,0,348,0,0,0,0,0,0,0,0,0,0,0,0,1985,0,10699,3966,438,113,7,36104,4,6,20,113882,457,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23905,0,97,45883,0,0,2887,0,0,0
MO,29065,100,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,3631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,3,0,0,0,0,0,0,0,0,0,0,0,0,545,0,17689,1426,313,78,114,322378,15858,3091,293,117257,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,1,8,0,0,0,1,0,0
MO,29067,70,0,0,0,22,0,0,0,0,0,0,0,0,0,9,0,32,0,0,0,0,0,0,0,0,0,508,3255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,307,0,2,0,0,0,0,0,0,0,0,0,0,0,0,90,0,18798,1438,235,68,84,330254,8379,778,14,156952,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,54,0,0,41,0,0,0
MO,29069,23556,107796,19876,1696,87189,3,0,0,1,835,0,0,0,0,1966,0,43712,0,0,0,0,0,0,0,0,0,42,305,0,0,0,0,0,0,0,0,0,716,0,0,0,238,0,0,0,0,0,51,0,1051,0,713,0,0,0,0,0,0,0,0,0,0,2457,0,21276,2991,946,289,2,5194,5,2,0,4400,22572,118,0,21,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23631,107796,1759,130901,0,0,45816,0,35,0
MO,29071,14810,0,0,93,21536,0,0,0,0,0,0,0,0,0,2053,0,2928,2,0,0,0,0,0,0,0,0,305,19502,0,0,0,0,0,1,0,0,0,7,0,0,0,0,2,0,0,0,2,61,0,1017,0,0,0,0,0,0,0,0,0,0,0,0,8745,0,24158,11729,3151,1054,412,343511,8835,642,1,129371,1682,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14830,0,142,24478,14,0,5050,0,0,0
MO,29073,3507,0,0,135,8178,0,0,0,0,0,0,0,0,0,1041,0,328,0,0,7,0,0,0,0,0,0,112,15178,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,22,117,0,399,0,0,0,0,0,0,0,0,0,0,0,0,4329,0,13066,2426,514,150,122,210324,3136,510,14,72344,660,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3523,0,139,8506,0,0,1389,0,0,0
MO,29075,25858,0,0,37,53407,0,0,0,0,0,0,0,0,0,2378,0,783,0,7,0,0,0,0,0,0,0,1429,36175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,68,0,2332,0,0,0,0,0,0,0,0,0,0,0,0,1783,0,12297,2674,261,94,9,59090,1,3,82,113952,1760,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,28,25948,0,37,54308,28,0,3161,7,0,0
MO,29077,1361,0,0,59,730,0,0,0,0,0,0,16,0,0,497,0,154,43,4,5,0,0,0,0,0,0,2125,6005,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,105,0,42,0,0,0,0,0,1,0,0,0,0,0,0,1515,0,26813,33132,14436,5683,607,121409,3536,376,40,215043,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1363,0,59,885,17,0,653,4,0,0
