StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_232,Category_236,Category_237,Category_238,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
NE,31077,342255,0,0,2377,190983,1,0,0,0,435,0,0,0,0,1918,0,0,527,2827,27,0,0,0,0,0,0,41385,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,0,0,0,0,0,0,0,0,0,0,0,0,5475,0,50258,7033,980,176,388,7725,193,0,28,964110,18714,2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,342258,0,2377,190984,0,0,1920,2827,0,0
NE,31079,833856,0,0,3717,176909,0,0,0,0,1507,0,0,0,11,4520,0,3,158,643,42,0,0,0,0,0,0,23210,2053,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,1,10,0,2167,0,0,0,0,0,0,0,0,0,0,0,0,18583,0,76524,39240,27852,9262,1221,4154,82,0,98,269804,67656,25853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833872,0,3717,176912,0,0,4539,643,0,0
NE,31081,945218,0,0,3866,336390,0,0,0,0,5497,0,0,0,0,7049,0,0,29,101,55,0,0,0,0,0,0,11750,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,0,0,0,0,0,0,0,0,0,0,11446,0,61835,13432,2487,1008,210,20746,147,5,0,124399,22780,2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945218,0,3866,336390,0,0,7049,101,0,0
NE,31083,495761,0,0,27925,194653,0,0,0,0,5,0,1431,0,0,96833,0,26,39,3649,80,0,0,0,0,0,0,14725,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4681,0,0,0,0,0,0,0,35652,0,0,0,0,0,0,0,0,0,0,0,0,53075,0,58793,8485,679,204,85,3679,1,0,101,582177,59302,10146,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,495762,0,27925,194680,1431,0,96860,3650,0,0
NE,31085,394736,0,0,54399,24929,1750,0,0,0,199,0,600,0,0,111001,0,0,287,5646,7,1,0,0,0,0,0,17115,281,0,0,0,7085,0,0,0,0,0,0,0,0,0,0,1755,0,0,0,0,0,4,0,103917,0,0,0,0,0,0,0,0,0,0,0,0,903,0,43393,464,143,6,61,313,39,379,1,1260762,20685,889,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395751,0,54400,24929,600,0,112017,5646,0,0
NE,31087,340593,0,0,70183,18513,197,0,0,0,1,0,167,0,0,251377,0,0,289,4387,23,0,0,0,0,0,0,11669,84,0,0,0,309,5,0,0,0,0,0,0,0,0,0,7437,0,0,0,0,0,1,0,230958,0,0,0,0,0,0,0,0,0,0,0,0,16906,0,58255,2707,971,85,60,263,0,165,8,1011087,37308,3753,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340593,0,70184,18513,167,0,251378,4387,0,0
NE,31089,827413,0,0,10252,416801,8,0,0,0,31006,0,0,0,0,9544,0,76,8493,19406,574,0,0,0,0,0,0,83926,11067,0,0,0,3600,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,0,48336,0,0,0,0,0,0,0,0,0,0,0,0,39654,0,190369,12701,3185,823,2021,105875,8451,70,509,4923059,124457,75447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0,0,0,57,118,0,0,0,0,0,0,0,0,0,0,827590,0,10252,417052,0,0,9623,19519,0,0
NE,31091,390,0,0,84,0,0,0,0,0,0,0,0,0,0,4,0,0,507,113,7,0,0,0,0,0,0,4275,1043,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,2990,0,4325,2599,522,95,1785,140,10316,133,4,2028270,2511,16192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,84,0,0,0,4,113,0,0
NE,31093,473815,0,0,2710,184219,2,0,0,0,91,0,0,0,7,4418,0,4,892,1797,24,0,0,0,0,0,0,58481,2514,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2862,0,0,0,0,0,0,0,0,0,0,0,0,21780,0,61168,16169,2627,460,616,19963,772,2,32,743573,52311,5523,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,473822,0,2710,184225,0,0,4426,1800,0,0
NE,31095,517875,0,0,2027,407544,0,0,0,0,16,0,0,0,0,24719,0,0,64,625,34,0,0,0,0,0,0,14276,3163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,15822,0,58508,11499,2164,773,825,125505,124,191,8,466656,2503,320,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517875,0,2027,407544,0,0,24719,625,0,0
NE,31097,287653,0,0,507,225329,0,0,0,0,24,0,0,0,0,8986,0,0,64,336,0,0,0,0,0,0,0,11122,8435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,0,263,0,0,0,0,0,0,0,0,0,0,0,0,10533,0,37645,6901,709,230,22,128137,258,18,14,348998,8102,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,287653,0,507,225330,0,0,8986,337,0,0
NE,31099,768379,0,0,9067,380449,0,0,0,0,3477,0,5,0,2,23543,0,19,213,1061,114,0,0,0,0,0,0,16062,550,0,0,0,368,0,25,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,4086,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,49855,11595,2011,427,419,2049,4,0,58,191516,17642,572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768382,0,9067,380468,5,0,23565,1061,0,0
NE,31101,529534,0,0,7538,63396,479,0,0,0,22604,0,32,0,0,175752,0,0,5116,5562,4858,21,0,0,0,0,0,21908,2670,0,0,3383,4266,278,0,0,0,0,0,0,0,0,0,11241,0,0,0,0,0,216,0,119540,0,0,0,9,0,0,0,0,0,0,0,0,142531,0,65626,10919,4034,674,1983,2045,552,343,14,1908287,58861,19334,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529536,0,7538,63396,32,0,175754,5562,0,0
NE,31103,77432,0,0,2880,15836,0,0,0,0,2959,0,0,0,0,167,0,0,2876,5830,1600,0,0,0,0,0,0,48710,2203,0,0,0,4882,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,0,0,0,0,0,0,0,0,0,0,0,0,14122,0,60516,1576,218,55,36,94254,83461,28053,51,1671696,45756,61938,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77432,0,2880,15836,0,0,167,5830,0,0
NE,31105,117934,0,0,3334,0,12252,0,0,1,0,0,1544,0,6,376888,0,0,48,5242,96391,164,0,0,0,0,0,35832,15590,0,71,9590,9124,51,0,0,0,0,0,0,0,0,264,990,0,0,0,0,0,0,0,344893,0,0,0,0,0,0,0,0,0,0,0,0,1133,0,85102,6215,1286,376,2184,131,633,2,17,1608813,1043,3302,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117934,0,3334,0,1544,0,376888,5242,0,0
NE,31107,679399,0,0,1956,376932,0,0,0,9,646,0,25,0,26,3522,0,4,1080,39912,895,0,0,0,0,0,0,155187,7147,0,0,0,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,3170,0,0,0,0,0,0,0,0,0,0,0,0,114502,0,113284,10775,1589,389,211,250955,8380,1,2878,1437388,37080,32230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,31,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,679418,0,1956,376943,25,0,3526,39926,0,0
NE,31109,664835,0,0,1060,574225,0,0,0,0,559,0,1,0,0,8099,0,0,1030,1049,5,0,0,0,0,0,0,20362,18366,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,135,0,2572,0,0,0,0,0,0,0,0,0,0,0,0,38418,0,114555,131619,62896,27871,591,178152,68,45,13,579716,8959,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664835,0,1060,574225,1,0,8099,1049,0,0
NE,31111,1038189,0,0,32324,180449,585,0,0,0,18338,0,686,0,0,74085,0,37,6399,11681,585,45,0,0,0,0,0,107031,13173,0,0,0,9334,8,1,0,0,0,0,0,0,0,0,2078,0,0,0,0,0,400,0,61108,0,0,0,115,0,0,0,0,0,0,0,0,57498,0,166636,35904,11490,3744,1021,7344,17877,48751,5621,5267007,166595,64179,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038217,0,32326,180486,686,0,74152,11681,0,0
NE,31113,121643,0,0,1550,28876,5,0,0,0,84,0,16,0,0,3716,0,0,1416,1024,394,0,0,0,0,0,0,16693,2346,0,0,0,81,0,0,0,0,0,0,0,0,0,0,1420,0,0,0,0,0,0,0,2462,0,0,0,0,0,0,0,0,0,0,0,0,2313,0,16879,1533,143,18,91,313,1410,1510,42,1385781,6533,45299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121643,0,1550,28876,16,0,3716,1024,0,0
NE,31115,38338,0,0,7794,8909,0,0,0,0,10,0,0,0,0,278,0,0,218,2800,960,0,0,0,0,0,0,12755,1556,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,0,0,0,0,0,0,0,0,0,0,0,0,27034,0,28415,2921,276,36,282,8632,240,1520,16,1481263,11956,6185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38338,0,7794,8909,0,0,278,2800,0,0
NE,31117,30090,0,0,3302,897,12,0,0,0,1154,0,0,0,9,370,0,0,4426,1966,1819,0,0,0,0,0,0,7655,824,0,0,0,631,71,198,0,0,0,0,0,0,0,0,190,0,0,0,0,0,20,0,806,0,0,0,5,0,0,0,0,0,0,0,0,10110,0,4221,494,69,10,634,226,1826,84,13,2374012,2389,26349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30090,0,3302,897,0,0,370,1966,0,0
NE,31119,654220,0,0,826,493320,0,0,0,3,180,0,48,0,0,1767,0,0,954,2277,33,0,0,0,0,0,0,43184,13109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5866,0,0,0,0,0,0,0,0,0,0,0,0,11318,0,66509,27281,8400,4561,556,51496,1,8,1,248842,19571,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654220,0,826,493320,48,0,1767,2277,0,0
NE,31121,587772,0,0,2412,268294,2,0,0,3,6516,0,5,0,4,3032,0,0,1824,644,25,0,0,0,0,0,0,18997,5047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9591,0,0,0,0,0,0,0,0,0,0,0,0,24437,0,53039,19211,2240,751,575,16671,78,0,31,328748,60809,12445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587772,0,2412,268294,5,0,3032,644,0,0
NE,31123,324841,0,0,9224,105,2175,0,0,0,0,0,77,0,241,126117,0,0,1726,3508,9360,0,0,0,0,0,0,92027,5175,0,117,18054,61066,34,0,0,0,0,0,0,0,0,1,4564,0,0,0,0,0,0,0,88634,0,0,0,0,0,0,0,0,0,0,0,0,28376,0,83470,14730,3983,459,763,2189,14241,24,108,3092879,41249,81970,0,2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325388,0,9224,105,77,0,126664,3508,0,0
NE,31125,385923,0,0,1065,229566,3,0,0,0,100,0,0,0,3,2097,0,0,1348,510,25,0,0,0,0,0,0,32843,1005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4027,0,0,0,0,0,0,0,0,0,0,0,0,19567,0,42842,8961,643,234,1996,55539,263,8,24,423621,72041,5137,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385923,0,1065,229566,0,0,2097,510,0,0
NE,31127,431835,0,0,207,354359,0,0,0,0,0,0,0,0,18,3893,0,0,405,433,0,0,0,0,0,0,0,7512,4139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,155,38,0,13095,0,0,39,0,0,0,0,0,0,0,0,0,16449,0,47080,8926,1372,429,97,121503,38,6,77,134157,27469,11607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431835,0,207,354359,0,0,3893,433,0,0
NE,31129,561384,0,0,17984,301084,0,0,0,0,73,0,0,0,0,78863,0,0,67,2148,32,0,0,0,0,0,0,22202,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1127,0,0,0,0,0,0,0,0,0,0,0,0,7881,0,61955,8774,1554,452,176,51757,0,7,0,526994,11024,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561384,0,17984,301084,0,0,78863,2148,0,0
NE,31131,633393,0,0,443,565972,0,0,0,0,0,0,4,0,0,5688,0,0,107,457,0,0,0,0,0,0,0,17291,12952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,65,0,2850,0,0,16,0,0,0,0,0,0,0,0,0,22737,0,67569,23064,5223,1103,110,145391,88,13,23,244170,25557,7244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,633393,0,443,565973,4,0,5688,458,0,0
NE,31133,278777,0,0,1089,251111,0,0,0,0,0,0,0,0,0,11080,0,0,98,652,0,0,0,0,0,0,0,8281,13613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,75,0,456,0,0,0,0,0,0,0,0,0,0,0,0,12072,0,42666,5001,506,114,28,176250,727,42,70,438058,4091,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,278777,0,1089,251122,0,0,11080,663,0,0
NE,31135,1056254,0,0,28388,72884,1934,0,0,0,10717,0,18,0,0,424323,0,42,5220,5312,29930,686,0,0,0,0,0,5015,1338,0,0,1260,10210,213,0,0,0,0,0,0,0,0,0,36157,0,0,0,0,0,163,0,271985,0,0,0,1,0,0,0,0,0,0,0,0,516,0,72656,2137,775,160,216,675,60,8,2,500527,3240,1371,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056254,0,28388,72926,18,0,424365,5312,0,0
NE,31137,826604,0,0,6801,383428,0,0,0,0,7,0,10,0,0,6773,0,1145,26,979,366,0,0,0,0,0,0,16581,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,5,0,4066,0,0,0,0,0,0,0,0,0,0,0,0,3464,0,46916,11643,2450,345,183,1345,1,0,54,209846,28257,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828980,0,6801,384573,10,0,10294,979,0,0
NE,31139,668880,0,0,1972,466024,3,0,0,0,1045,0,57,0,6,2087,0,170,680,3937,119,0,0,0,0,0,0,40340,11809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,5542,0,0,0,0,0,0,0,0,0,0,0,0,6162,0,64541,9772,1088,287,241,37448,0,4,10,325480,7104,480,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,669038,0,1972,466351,57,0,2257,3938,0,0
NE,31141,920193,0,0,672,551699,0,0,0,4,392,0,341,0,3,1050,0,0,447,780,9,0,0,0,0,0,0,29520,10588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,3661,0,0,0,0,0,0,0,0,0,0,0,0,34229,0,76663,28057,9091,4738,1248,41623,3,9,10,224049,42908,981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920193,0,672,551699,341,0,1050,780,0,0
NE,31143,597335,0,0,1306,374055,0,0,0,0,653,0,6,0,0,664,0,0,280,132,2,0,0,0,0,0,0,15729,3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,2317,0,0,0,0,0,0,0,0,0,0,0,0,7752,0,44257,7113,1129,372,300,25857,109,12,0,162747,21740,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597335,0,1306,374055,6,0,664,132,0,0
NE,31145,430599,0,0,67376,59348,1,0,0,0,3,0,69,0,0,237897,0,13,137,6899,53,0,0,0,0,0,0,33781,754,0,0,0,28,0,0,0,0,0,0,0,0,0,0,7129,0,0,0,0,0,0,0,191829,0,0,0,0,0,0,0,0,0,0,0,0,2529,0,61352,8108,3432,409,72,343,0,8,28,901948,47440,1409,0,2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430600,0,68283,59361,69,0,238818,6899,0,0
NE,31147,566197,0,0,805,421671,0,0,0,0,0,0,1,0,1,5916,0,0,171,798,0,0,0,0,0,0,0,10430,13788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,117,109,0,5154,0,0,4,0,0,0,0,0,0,0,0,0,25299,0,60269,12649,1709,388,183,171399,67,9,268,248008,39528,15468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566197,0,805,421671,1,0,5916,798,0,0
NE,31149,127286,0,0,3467,66503,0,0,0,0,813,0,0,0,0,10,0,0,2033,4469,394,0,0,0,0,0,0,17412,2458,0,0,0,214,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,0,0,0,0,0,0,0,0,0,0,0,0,29675,0,50044,2112,568,111,279,25759,15332,610,88,2436271,28230,96685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127286,0,3467,66503,0,0,10,4469,0,0
NE,31151,670413,0,0,3398,481754,0,0,0,0,6,0,1,0,0,15986,0,0,42,387,16,0,0,0,0,0,0,16838,5097,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,739,0,0,0,0,0,0,0,0,0,0,0,0,13745,0,61230,12660,2169,1048,352,109256,15,85,15,259581,2825,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670413,0,3398,481754,1,0,15986,387,0,0
NE,31153,170772,0,0,262,146465,0,0,0,0,0,0,10,0,0,520,0,0,201,585,0,0,0,0,0,0,0,6480,4724,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,153,0,6132,0,0,4,0,0,0,0,0,0,0,0,0,30047,0,50107,77966,38085,12460,1213,43761,153,9,3,86917,31335,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170772,0,262,146465,10,0,520,585,0,0
NE,31155,844226,0,0,591,726391,0,0,0,0,529,0,13,0,6,4865,0,0,594,1984,12,0,0,0,0,0,0,30734,20782,0,0,0,0,0,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,461,0,1434,0,0,0,0,0,0,0,0,0,0,0,0,32772,0,78340,20898,3316,923,1609,94331,63,31,6,299145,17789,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,844226,0,591,726392,13,0,4865,1985,0,0
NE,31157,436865,0,0,2650,2,338,0,0,51,0,0,2710,0,43,52305,0,0,1518,3579,6305,0,0,0,0,0,0,159373,10050,0,0,27171,135156,49,0,0,0,0,0,0,0,0,6,695,0,0,0,0,0,0,0,19608,0,0,0,0,0,0,0,0,0,0,0,0,26408,0,94324,25711,13456,5437,2861,1909,26541,63,210,1034051,32541,22108,0,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436865,0,2650,2,2710,0,52305,3579,0,0
NE,31159,645160,0,0,4352,494383,0,0,0,0,13,0,2,0,0,5665,0,1,25,453,3,0,0,0,0,0,0,20027,8177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1821,0,0,0,0,0,0,0,0,0,0,0,0,10455,0,62252,16076,2862,1036,540,99546,21,93,11,280011,2440,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,645161,0,4352,494385,2,0,5666,453,0,0
NE,31161,221538,0,0,6889,231,36764,0,0,0,0,0,887,0,7828,200091,0,0,176,14038,13919,0,0,0,0,0,0,164825,17743,0,0,8117,20445,0,0,0,0,0,0,0,0,0,0,4231,0,0,0,0,0,3,0,141451,0,0,0,0,0,0,0,0,0,0,0,0,102341,0,73694,34351,2123,537,439,4357,279494,6,425,5490158,23696,235256,0,1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222007,0,6889,231,887,0,200560,14038,0,0
NE,31163,354648,0,0,5369,133609,1,0,0,0,72,0,0,0,0,3387,0,0,198,1469,205,0,0,0,0,0,0,61495,1084,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,0,22677,0,55628,14968,1257,287,105,6713,26,4,48,943976,32672,3808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,354714,0,5369,133611,0,0,3450,1472,0,0
NE,31165,71061,0,0,613,0,56,0,0,7,0,0,602,0,5,22515,0,0,893,2159,2884,0,0,0,0,0,0,95729,33923,0,0,2960,16027,1,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,11212,0,0,0,0,0,0,0,0,0,0,0,0,5151,0,34521,7990,1090,105,35138,1801,173014,3164,37124,5352883,16375,19857,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71061,0,613,0,602,0,22515,2159,0,0
NE,31167,449038,0,0,596,336274,0,0,0,0,1,0,55,0,5,504,0,0,220,2279,13,0,0,0,0,0,0,41552,6981,0,0,0,0,0,63,0,0,0,22,0,0,0,0,1,0,0,0,0,0,1,0,2127,0,0,0,0,0,0,0,0,0,0,0,0,9913,0,44756,7665,1195,736,407,57148,2,4,2,257913,20650,353,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449038,0,596,336274,55,0,504,2279,0,0
NE,31169,679833,0,0,7726,425895,0,0,0,0,486,0,0,0,0,42140,0,0,68,2652,25,0,0,0,0,0,0,18803,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,0,0,0,0,0,0,0,0,0,0,0,0,9829,0,62539,11127,3432,684,733,65459,0,97,0,316818,3788,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679833,0,7726,425895,0,0,42140,2652,0,0
