StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_231,Category_232,Category_233,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
MS,28119,60722,140591,44243,1,617772,0,2202,0,0,0,0,0,0,0,3268,0,1773,0,0,0,0,0,0,0,0,0,0,5083,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,53,0,28535,0,0,0,0,0,0,0,2034,0,0,0,41,14720,0,41887,3701,2023,202,9,4,1,1,6,30,200250,413,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,60722,140789,1,619545,0,0,5239,0,0,0
MS,28121,6588,5009,0,2,39875,0,29,0,0,0,0,0,0,0,24,0,10,43,1,0,0,0,0,0,0,0,0,5361,0,0,0,0,0,0,0,2,0,1,0,0,0,0,6,0,0,0,0,0,3,0,3342,0,0,0,0,0,0,0,63,0,0,0,17,94537,0,134272,70416,36408,10213,869,253742,515051,212306,289287,292347,346960,2749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,6589,5011,2,39885,0,0,36,2,0,0
MS,28123,5520,2813,0,1,19272,0,5,0,0,0,0,0,0,0,3,0,75,0,2,0,0,0,0,0,0,0,0,3735,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2856,0,0,0,0,0,0,0,0,0,0,0,0,10192,0,73060,13538,5300,1401,77,127744,609921,154829,153406,281757,289622,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,27,0,0,0,0,0,0,0,0,0,5520,2827,1,19347,0,0,92,2,0,0
MS,28125,123065,43423,1942,19,511573,0,0,0,0,0,0,0,0,0,289,0,448,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,14,0,9934,0,0,0,0,0,0,0,3122,0,0,0,236,30174,0,27925,3086,1400,147,0,4,0,1,93,4,494390,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123065,43423,19,512021,0,0,737,0,0,0
MS,28127,1473,531,0,0,9068,0,97,0,0,0,0,0,0,0,3,0,1,0,75,0,0,0,0,0,0,0,0,13131,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,4,0,260,0,0,0,0,0,0,0,0,0,0,0,0,11515,0,72579,11931,4302,806,211,162798,448228,344147,276540,227405,113043,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1475,531,0,9069,0,0,4,77,0,0
MS,28129,343,2250,0,0,4046,0,585,0,0,0,0,0,0,0,8,0,29,0,24,0,0,0,0,0,0,0,0,4408,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,2,0,1177,0,0,0,0,0,0,0,0,0,0,0,0,9594,0,65456,7455,1571,519,59,73333,643940,358735,226275,204260,226774,2785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,353,2250,0,4075,0,0,37,34,0,0
MS,28131,293,431,0,0,696,0,4740,0,0,0,0,0,0,0,5,0,1,0,6,0,0,0,0,0,0,0,0,1405,0,0,0,0,0,0,0,0,0,841,0,0,0,0,0,0,0,0,0,0,0,0,1103,0,0,0,0,0,0,0,2,0,0,0,1,13550,0,55325,5219,1587,395,4326,322,519873,12557,265240,82611,316849,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,479,431,0,697,0,0,6,192,0,0
MS,28133,156160,95818,44587,398,1340034,5,0,0,0,0,0,0,0,0,1086,0,928,0,8,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,2,0,0,0,0,0,0,136,0,0,0,0,0,217,0,11057,0,0,0,0,0,0,0,4276,0,0,0,9559,71812,0,75208,11769,7567,1484,0,2,1,42,28,3,202668,293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156160,95818,398,1340962,0,0,2014,8,0,0
MS,28135,137196,145281,22587,17,671243,72,273,0,0,0,0,0,0,0,382,0,81,83,1,18,0,0,0,0,0,0,0,15596,0,0,0,0,0,20,0,15012,0,0,0,0,0,0,4,0,0,0,0,0,1209,0,8404,0,0,0,0,0,0,0,1319,0,0,0,34,34605,0,63697,7477,2182,255,228,263014,38531,4692,106988,75091,259139,1817,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137196,145281,17,671324,0,0,463,1,0,0
MS,28137,24565,23477,1756,1237,119491,30,8749,0,0,0,0,0,0,0,1763,0,6112,40,0,0,0,0,0,0,0,0,0,49480,0,0,0,0,0,0,0,1545,0,6,0,0,0,0,781,0,0,0,0,0,509,0,1238,0,0,0,0,0,0,0,57,0,0,0,47,31570,0,55648,17381,2967,847,640,249463,41475,3939,224605,232109,72665,8346,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24565,23477,1237,125603,0,0,7875,0,0,0
MS,28139,9788,10655,0,12,65442,0,2,0,0,0,0,0,0,0,58,0,5,0,0,0,0,0,0,0,0,0,17,27165,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,37,0,395,0,0,0,0,0,0,0,1,0,0,0,0,14385,0,55020,16486,2803,1043,1539,419520,214214,42422,289460,134513,17682,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9789,10655,12,65447,0,0,64,0,0,0
MS,28141,3359,14043,0,0,14453,1,600,0,0,0,0,0,0,0,17,0,132,0,0,0,0,0,0,0,0,0,0,2898,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1572,0,0,0,0,0,0,0,0,0,0,0,0,66814,0,62128,16309,5424,1936,1891,427391,231979,85686,226849,90702,24884,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360,14043,0,14585,0,0,150,0,0,0
MS,28143,49667,144984,127754,0,553277,3,1868,0,0,0,0,0,0,0,3825,0,10483,0,0,0,0,0,0,0,0,0,0,14587,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1111,0,22747,0,0,0,0,0,0,0,916,0,0,0,5494,75129,0,44398,6981,4698,1445,8175,202,9,142,160,482,301996,790,0,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,0,0,0,0,0,0,0,0,0,0,0,49667,144984,0,564620,0,0,14308,860,0,0
MS,28145,10537,5583,0,8,125655,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,58245,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,33,0,764,0,0,0,0,0,0,0,0,0,0,0,1,11812,0,49662,22732,5674,1918,1117,313634,177733,41208,184098,132731,53672,2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10537,5583,8,125655,0,0,10,0,0,0
MS,28147,4216,91,0,0,6298,0,16,0,0,0,0,0,0,0,6,0,586,0,48,0,0,0,0,0,0,0,0,17706,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,275,0,227,0,0,0,0,0,0,0,4,0,0,0,0,3853,0,54874,7721,1753,440,1248,10681,324185,88627,339293,203303,98073,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4294,91,0,6888,0,0,592,130,0,0
MS,28149,15649,25737,11,1,100118,0,2901,0,0,0,0,0,0,0,3590,0,508,0,0,0,0,0,0,0,0,0,0,1624,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,38857,0,0,0,0,0,0,0,75,0,0,0,6,107147,0,88379,18629,10152,3889,948,693969,5993,3135,74653,34307,549176,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15649,25737,1,100626,0,0,4098,0,0,0
MS,28151,181355,65361,28425,329,1249304,2,0,0,0,0,0,0,0,0,2927,0,617,0,37,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,68,0,22287,0,0,0,0,0,0,0,3660,0,0,0,581,109960,0,81659,24212,12968,4652,2364,3,0,2,13,132,399234,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181355,65361,329,1249921,0,0,3544,37,0,0
MS,28153,2820,31,0,0,5272,0,149,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3601,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,4156,0,0,0,0,0,0,0,0,0,0,0,0,20053,0,102832,13422,3895,770,2443,106291,903655,459491,415441,167987,127622,825,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2823,31,0,5272,0,0,2,4,0,0
MS,28155,11253,26278,0,9,33282,0,5,0,0,0,0,0,0,0,23,0,19,143,4,0,0,0,0,0,0,0,0,20822,0,0,0,0,0,0,0,10005,0,0,0,0,0,0,112,0,0,0,0,0,86,4,829,0,0,0,0,0,0,0,1,0,0,0,1,7202,0,53079,5275,1592,273,130,387826,282580,43501,127235,135157,70266,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11253,26278,9,33301,0,0,42,4,0,0
MS,28157,432,131,0,0,12090,0,0,0,0,0,0,0,0,0,209,0,85,0,0,0,0,0,0,0,0,0,0,3249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2789,0,0,0,0,0,0,0,0,0,0,0,0,50751,0,51934,6878,844,167,8348,541191,405303,226142,286268,84768,278824,18455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,432,215,0,12175,0,0,378,0,0,0
MS,28159,2550,1457,0,0,3128,0,0,0,0,0,0,0,0,0,364,0,782,0,0,0,0,0,0,0,0,0,0,27713,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,129,0,0,0,0,0,0,0,0,0,0,0,32,10964,0,75316,7473,2788,1364,211,397365,522925,120647,142251,245756,190851,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,12,0,0,0,0,0,0,0,158,0,0,0,2,0,0,0,0,0,0,0,0,0,2960,1615,0,3910,0,0,1702,12,0,0
MS,28161,2894,16573,9,41,36073,0,635,0,0,0,0,0,0,0,292,0,50,574,0,9,0,0,0,0,0,0,0,22862,0,0,0,0,0,2,0,10896,0,8,0,0,0,0,1,0,0,0,0,0,60,0,381,0,0,0,0,0,0,0,2,0,0,0,17,116310,0,62763,17720,2118,320,1063,410393,274912,38997,201189,134131,64386,8830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2894,16573,41,36123,0,0,342,0,0,0
MS,28163,210416,122141,1372,10,403877,2,7725,0,0,0,0,0,0,0,1928,0,267,55,0,0,0,0,0,0,0,0,0,26868,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,1018,0,76727,0,0,0,0,0,0,0,1126,0,0,0,82,60409,0,109281,9562,3750,891,1027,790245,66645,6386,110617,204859,468298,2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,210584,122141,10,404286,0,0,2221,0,0,0
MO,29001,81448,0,0,132,195665,0,0,0,0,0,0,0,0,0,2149,0,742,44,11,0,0,0,0,0,0,0,445,162669,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,617,0,0,0,0,0,0,0,0,0,0,0,0,11086,0,68127,19909,4015,1057,146,523747,118,2723,16345,540790,6069,282,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81448,0,132,196407,0,0,2891,11,0,0
MO,29003,250037,0,0,14,329102,0,0,0,0,0,0,0,0,0,2254,0,12,3,58,0,0,0,0,0,0,0,359,31430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,54,0,0,0,0,0,0,0,0,0,11663,0,58633,18055,3964,520,658,221990,0,0,617,316927,6977,2280,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,250037,0,14,329335,0,0,2266,279,0,0
MO,29005,596260,0,0,0,597683,31,0,0,0,4478,0,0,0,0,1062,0,0,0,0,0,0,0,0,0,0,0,1330,4812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12590,0,75478,10280,2970,309,21,97778,0,0,81,133556,17447,19188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596260,0,0,597683,0,0,1062,0,0,0
MO,29007,478326,0,0,12733,692944,9,0,0,0,0,0,13,0,0,14189,0,33765,5,132,0,0,0,0,0,0,0,1162,38671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,44,15,0,24,0,0,0,0,0,0,0,0,0,0,0,0,12941,0,67934,21161,7608,2278,942,267542,88,143,1966,343906,6796,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478326,0,12733,726709,13,0,47954,132,0,0
MO,29009,14400,0,0,8,15477,0,0,0,0,0,0,93,0,0,1958,0,3722,279,102,0,0,0,0,0,0,0,2235,18691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6460,0,18,0,0,0,0,0,0,0,0,0,0,0,0,32554,0,101507,23391,8355,1943,1483,1015853,83496,3102,3808,936557,217,51,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,14491,0,13,19270,164,0,5776,102,0,0
MO,29011,265264,0,0,496,264263,12,0,0,0,0,0,110,0,0,5231,0,141575,1,0,0,0,0,0,0,0,0,1188,116793,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,134,402,0,3586,0,0,0,0,0,0,0,0,0,0,0,0,12562,0,65955,11491,2189,1083,843,231513,122,0,1066,556990,33891,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265266,0,496,405838,110,0,146808,0,0,0
MO,29013,302399,0,0,130,513363,1,0,0,0,1,0,0,0,0,1073,0,31275,67,45,174,0,0,0,0,0,0,623,149117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,163,0,29,0,0,0,0,0,0,0,2229,0,0,0,0,26378,0,93708,16000,2225,688,674,299707,0,3,1791,901729,102868,2673,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,40,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,302796,0,170,544641,1,0,32785,47,0,0
MO,29015,58309,0,0,52,96890,0,0,0,0,9,0,0,0,0,6173,0,8625,0,1,0,0,0,0,0,0,0,899,60811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,47,0,56,0,0,0,0,0,0,0,0,0,0,0,0,143304,0,86810,20737,4636,1111,1728,1083696,42204,2085,41935,497291,4967,3246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,58309,0,55,105517,0,0,14801,3,0,0
MO,29017,42574,79,929,33,140938,0,1,0,0,606,0,0,0,0,1344,0,8438,16,0,0,0,0,0,0,0,0,152,122207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,346,0,2235,0,3,0,0,0,0,0,2,0,0,0,0,6277,0,53098,10636,679,115,390,1046045,2795,370,241,323570,18637,4969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42582,79,33,149376,0,0,9790,0,0,0
MO,29019,96296,0,0,1536,198316,11,0,0,0,0,0,0,0,0,6550,0,14211,18,26,2,0,0,0,0,0,0,1108,59498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,52,837,0,51,0,0,0,0,0,0,0,0,0,0,0,0,26072,0,98511,65218,37576,11126,2982,836960,13852,1866,6771,498576,9819,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96296,0,1536,212527,0,0,20761,26,0,0
MO,29021,206887,0,0,33,273276,0,0,0,0,0,0,0,0,0,777,0,337,53,350,4,0,0,0,0,0,0,219,24856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,39,0,0,2,0,0,0,0,0,0,0,0,0,26020,0,75566,48375,22321,11821,402,229405,1,18,1274,249986,17328,4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206888,0,33,273613,0,0,1115,350,0,0
MO,29023,107322,1288,212648,436,539122,0,0,0,0,1097,0,0,0,0,94,0,8739,0,0,0,0,0,0,0,0,0,3,5321,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,321,0,68332,0,13,0,0,0,0,0,0,0,0,0,0,15191,0,102399,21259,8097,1222,1009,580307,30013,23717,131,147501,134398,1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107322,1288,436,547861,0,0,8833,0,0,0
MO,29025,90421,0,0,1024,240159,0,0,0,0,0,0,0,0,0,2739,0,2477,26,63,0,0,0,0,0,0,0,915,138072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,532,0,12,0,0,0,0,0,0,0,1,0,0,0,0,5923,0,42718,14177,2169,180,346,200047,7,8,2015,486573,5786,138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90421,0,1024,242636,0,0,5216,63,0,0
MO,29027,145210,0,0,2845,270068,16,0,0,0,0,0,4,0,0,3443,0,19465,386,40,0,0,0,0,0,0,0,1819,65827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,938,0,1038,0,0,0,0,0,0,0,0,0,0,0,0,27214,0,76507,28649,12034,2823,3521,1173223,17700,1340,4415,567601,10444,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145210,0,3013,289533,4,0,23076,40,0,0
MO,29029,1395,0,0,2,870,0,0,0,0,0,0,0,0,0,23,0,100,1,0,0,0,0,0,0,0,0,207,6644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,153418,0,111921,27090,13117,3850,2807,1383677,12785,2333,9053,309595,326,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,0,2,970,0,0,123,0,0,0
MO,29031,125647,583,1829,1,288749,0,6,0,0,638,0,16,0,0,5626,0,35856,321,0,0,0,0,0,0,0,0,1168,118647,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,1077,0,4225,0,107,0,0,0,0,0,0,0,0,0,0,29888,0,66188,62814,19430,8413,1925,528624,220,138,89,371625,12830,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,164,126115,583,1,324770,180,0,41949,0,0,0
MO,29033,399247,0,0,178,593317,0,0,0,0,1,0,0,0,0,2005,0,1989,8,2,0,0,0,0,0,0,0,160,94005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1,0,532,0,0,0,0,0,0,0,0,0,0,0,0,37121,0,78249,17679,4422,730,500,237345,7,21,2658,492396,55009,3068,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,399247,0,178,595307,0,0,3994,3,0,0
MO,29035,29,0,3,0,44,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,3107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,4344,0,45847,4024,1299,51,734,1217469,65383,20290,512,99501,2124,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,45,0,0,4,0,0,0
MO,29037,155817,0,0,314,318483,10,0,0,0,1,0,0,0,0,2493,0,5292,20,128,9,0,0,0,0,0,0,405,98581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,512,0,37,0,0,0,0,0,0,0,59,0,0,0,0,23877,0,144744,81611,16645,4704,2712,294408,2,3,2294,852895,14894,493,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,155839,0,314,323792,11,0,7807,134,0,0
MO,29039,19866,0,0,92,28627,0,0,0,0,0,0,4,0,0,1025,0,5672,0,0,0,0,0,0,0,0,0,460,51438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,293,0,0,0,0,0,0,0,15,0,0,0,0,64575,0,56181,6789,1698,658,1036,661536,11394,48,3926,518106,541,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,19866,0,113,34322,4,0,6718,23,0,0
MO,29041,377321,0,0,118,624864,1,0,0,0,14,0,0,0,0,6920,0,3839,14,1,0,0,0,0,0,0,0,375,130176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,3532,0,0,0,0,0,0,0,0,0,0,0,0,62792,0,69168,22298,3680,681,1500,265710,18,391,1796,498806,128147,8671,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,377321,0,118,628706,0,0,10759,4,0,0
MO,29043,2353,0,0,4,4066,0,0,0,0,0,0,0,0,0,694,0,417,25,0,2,0,0,0,0,0,0,1728,3701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,7,0,0,0,0,0,0,0,0,0,0,0,0,990,0,63836,38412,16176,3582,2069,799237,34561,4584,4541,641407,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2353,0,4,4483,0,0,1111,0,0,0
MO,29045,265279,0,0,1,304933,1,0,0,0,0,0,0,0,0,7442,0,512,10,18,0,0,0,0,0,0,0,350,76105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,12,0,675,0,0,0,0,0,0,0,0,0,0,0,0,21783,0,48297,13978,1850,255,386,383489,1302,65,38984,267843,38236,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,265279,0,1,305464,0,0,7954,37,0,0
MO,29047,69411,0,0,251,114105,0,0,0,0,0,0,0,0,0,463,0,737,6,23,0,0,0,0,0,0,0,255,33533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,1,140,0,0,0,0,0,0,0,43,0,0,0,0,35913,0,142888,123915,44428,21543,640,169847,1,2,3162,398473,11820,4698,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69411,0,251,114843,0,0,1200,24,0,0
