FIPS,Year,countyarea,harvcrop,insecticides,cropfail,cropnotharv,totalplanted,totalag,largefarms,soy_smallgrains,corn,fruitveg,insect_planted,insect_ag,harv_county,largefarm_planted,largefarm_ag,soysmallgrain_planted,corn_planted,fruitveg_planted,planted_county,insect_harv,largefarm_harv,soysmallgrain_harv,corn_harv,fruitveg_harv
37059,1987,169734,26359,3643,796,7578,27155,33937,6684,7559,7843,197,0.13415577241760265,0.1073459645814303,0.15529593363733843,0.24614251519057265,0.19695317794737308,0.27836494199963174,0.28882342110108633,0.007254649235868165,0.1599856245654966,0.1382070640009105,0.2535756288174817,0.28677112181797487,0.2975454304032778,0.007473728138396752
37061,1992,523413,131620,63765,3042,23602,134662,155222,52340,59912,54935,3820,0.4735188843177734,0.4107987269845769,0.25146490438716657,0.388676835335878,0.3371944698560771,0.4449065066611219,0.40794730510463234,0.028367319659592164,0.2572767585061892,0.48446284759155145,0.3976599301018082,0.4551891809755356,0.4173757787570278,0.02902294484120954
37061,1987,523413,107325,40613,1195,38345,108520,145670,23332,49152,47439,3302,0.3742443789163288,0.27880140042561957,0.20504840345960074,0.21500184297825287,0.160170247820416,0.45293033542204203,0.4371452266863251,0.030427570954662735,0.20733149539656065,0.37841136734218495,0.21739576054041462,0.45797344514325644,0.4420125786163522,0.030766363848124853
37063,1992,186003,4802,2086,224,2586,5026,7388,0,818,119,85,0.415041782729805,0.2823497563616676,0.02581678790127041,0,0,0.16275368085953043,0.023676880222841225,0.016912057302029448,0.027021069552641625,0.43440233236151604,0,0.17034568929612662,0.02478134110787172,0.017700957934194086
37063,1987,186003,6025,1346,400,2522,6425,8547,0,1178,714,115,0.20949416342412452,0.1574821574821575,0.03239195066746235,0,0,0.18334630350194553,0.1111284046692607,0.0178988326848249,0.03454245361633952,0.223402489626556,0,0.19551867219917013,0.11850622406639004,0.019087136929460582
37065,1992,323241,96898,45038,716,18810,97614,115708,66997,33649,26155,251,0.46138873522240664,0.38923842776644657,0.2997701405452897,0.6863462208289794,0.5790178725757943,0.3447148974532342,0.26794312291269695,0.002571352469932592,0.30198520608462415,0.464798035047163,0.6914177795207331,0.3472620693925571,0.2699230118268695,0.0025903527420586595
37065,1987,323241,91789,40119,1807,30060,93596,121849,50329,33823,31044,1218,0.42864011282533443,0.3292517788410245,0.2839645960753741,0.5377259711953503,0.41304401349210906,0.3613722808667037,0.33168084106158385,0.013013376640027352,0.2895548522619346,0.4370785170336315,0.5483118892241989,0.3684864199413873,0.3382104609484797,0.013269563891098062
37067,1992,262187,13558,3436,208,5412,13766,18970,0,3180,1804,230,0.24960046491355514,0.18112809699525567,0.051711183239443605,0,0,0.23100392270812145,0.13104750835391543,0.01670783088769432,0.05250451013970944,0.25342970939666615,0,0.23454786841717068,0.13305797315238235,0.01696415400501549
37067,1987,262187,14839,2250,539,4969,15378,19808,0,3030,2944,194,0.1463129145532579,0.11359046849757673,0.05659700900502313,0,0,0.19703472493172064,0.191442320197685,0.012615424632592015,0.05865279361676971,0.1516274681582317,0,0.204191657119752,0.19839611833681514,0.013073657254531976
37069,1992,314621,37876,8490,145,12443,38021,50319,11388,25476,3035,425,0.22329765129796691,0.16872354379061588,0.12038611535784324,0.29951868704137186,0.22631610326119359,0.6700507614213198,0.07982430761947346,0.011178033192183268,0.12084698732761004,0.2241524976238251,0.3006653289682121,0.6726159045305734,0.08012989756046045,0.011220825852782765
37069,1987,314621,35722,7520,1403,17253,37125,52975,0,20939,4736,271,0.20255892255892255,0.14195375176970268,0.11353978278627301,0,0,0.564013468013468,0.12756902356902358,0.0072996632996633,0.117999116397189,0.21051452886176586,0,0.5861653882761324,0.13257936285762276,0.007586361345949275
37071,1992,228180,11103,383,25,1983,11128,13086,1899,2292,2368,169,0.0344176851186197,0.029267919914412348,0.04865895345779648,0.17065061107117183,0.1451169188445667,0.2059669302659957,0.21279654924514738,0.015186915887850467,0.0487685160837935,0.034495181482482214,0.17103485544447447,0.20643069440691705,0.21327569125461587,0.015221111411330271
37071,1987,228180,11333,859,430,2676,11763,14009,0,3040,2142,83,0.073025588710363007,0.061317724320079946,0.04966692961696906,0,0,0.25843747343364787,0.1820964039785769,0.007056023123352886,0.0515514067841178,0.07579634695138092,0,0.2682431836230477,0.18900555898702903,0.007323744816024001
37073,1992,218004,44612,26975,268,2569,44880,47181,29749,9092,16230,215,0.6010472370766489,0.571734384603972,0.20463844700097245,0.6628565062388592,0.6305292384646362,0.20258467023172905,0.36163101604278075,0.0047905525846702315,0.20586778224252766,0.6046579395678293,0.6668385187841837,0.20380166771272304,0.36380346095221017,0.004819331121671299
37073,1987,218004,39172,25282,475,8356,39647,47528,18136,13990,15592,262,0.6376775039725578,0.5319390674970543,0.17968477642612063,0.4574368804701491,0.3815855916512372,0.35286402502080866,0.39327061316114714,0.006608318409967968,0.1818636355296233,0.6454099867252119,0.46298376391299906,0.35714285714285715,0.398039415909323,0.006688450934340856
37075,1992,186929,964,139,4,541,968,1505,0,0,86,0,0.14359504132231404,0.09235880398671097,0.005157038233767901,0,0,0,0.08884297520661157,0,0.005178436732663203,0.1441908713692946,0,0,0.08921161825726141,0
37077,1992,339948,25443,7463,569,17754,26012,43197,1690,6129,2677,119,0.28690604336460096,0.17276662731208187,0.07484379963994493,0.06497001383976626,0.039123087251429496,0.2356220206058742,0.10291403967399662,0.00457481162540366,0.07651758504241825,0.29332232834178357,0.06642298471092245,0.24089140431552883,0.10521557992375113,0.004677121408638918
37077,1987,339948,26033,6793,2111,17509,28144,43542,0,6535,4116,409,0.2413658328595793,0.1560102889164485,0.07657935919611235,0,0,0.23219869243888572,0.1462478681068789,0.01453240477544059,0.08278913245555203,0.26093804017977185,0,0.25102754196596627,0.1581070180155956,0.015710828563746015
37079,1992,169887,75992,35417,217,12326,76209,88318,35338,30977,30177,408,0.46473513626999435,0.4010167802712924,0.4473090936916892,0.4636985132989542,0.40012228537783917,0.406474300935585,0.39597685312758335,0.005353698382080857,0.4485864133217963,0.4660622170754816,0.46502263396146964,0.4076350142120223,0.3971075902726603,0.00536898620907464
37079,1987,169887,61611,22567,1967,25743,63578,87354,0,21903,33066,191,0.3549498254113058,0.2583396295533118,0.3626587084356072,0,0,0.3445059611815408,0.5200855641888703,0.0030041838371763817,0.3742369928246423,0.3662819950982779,0,0.35550469883624675,0.536689876807713,0.0031000957621204004
37081,1992,416084,35891,7784,588,11833,36479,47724,5152,13986,8969,265,0.21338304229830862,0.16310451764311457,0.08625902462002864,0.14123194166506758,0.10795406923141396,0.3833986677266372,0.24586748540256037,0.007264453521203981,0.08767220080560656,0.21687888328550334,0.1435457356997576,0.3896798640327659,0.2498955169819732,0.0073834666072274385
37081,1987,416084,40827,8533,2065,12762,42892,53589,0,15213,10993,408,0.19894152755758648,0.15923043908264756,0.09812201382413166,0,0,0.3546815256924368,0.25629488016413315,0.009512263359134571,0.10308495399967314,0.2090038454944032,0,0.37262105959291647,0.269258089009724,0.009993386729370269
37083,1992,464284,105404,63647,1365,22709,106769,128113,80146,17215,16676,487,0.5961187235995467,0.4968036030691655,0.2270248382455566,0.7506485965027302,0.6255883477867196,0.1612359392707621,0.15618765746611843,0.004561249051691034,0.2299648491009813,0.6038385640013662,0.7603696254411597,0.16332397252476186,0.15821031459906645,0.0046203180144966036
37083,1987,464284,96721,54990,1293,27258,98014,123979,61998,26238,24754,429,0.5610423000795804,0.44354285806467225,0.20832292303848507,0.6325422898769564,0.5000685599980642,0.26769645152733285,0.25255575734078806,0.004376925745301691,0.211107856398239,0.5685425088657066,0.6409983354183683,0.2712751108859503,0.2559320106285088,0.004435438012427497
37085,1992,380826,54174,25198,1247,17043,55421,71217,9095,27763,9708,364,0.4546651991122499,0.35382001488408665,0.14225394274550582,0.164107468288194,0.12770827190137185,0.5009472943469082,0.17516825751971274,0.006567907471896934,0.14552840404804293,0.46513087458928637,0.16788496326651162,0.5124783106287149,0.1792003544135563,0.0067190903385387826
37085,1987,380826,52984,20163,1966,17484,54950,70468,0,29404,11350,536,0.36693357597816195,0.2861298745529886,0.13912915609753534,0,0,0.5351046405823476,0.20655141037306643,0.00975432211101001,0.14429161874451849,0.3805488449343198,0,0.5549599879208817,0.214215612260305,0.010116261512909558
37087,1992,354480,9680,2007,147,1581,9827,11261,0,0,2272,565,0.20423323496489265,0.17822573483704823,0.027307605506657638,0,0,0,0.23119975577490587,0.05749465757606594,0.0277222974497856,0.20733471074380166,0,0,0.23471074380165288,0.05836776859504132
37087,1987,354480,10252,1922,338,2725,10590,12977,0,0,2436,904,0.18149197355996222,0.1481081914155814,0.028921236741141953,0,0,0,0.230028328611898,0.08536355051935789,0.029874746106973594,0.18747561451424113,0,0,0.23761217323449083,0.08817791650409676
37089,1992,239259,24194,14656,303,2162,24497,26356,2468,0,7362,11855,0.598277340082459,0.5560783123387464,0.10112054300987633,0.10074703024860188,0.09364091667931401,0,0.3005265950932767,0.4839368085888068,0.10238695305087792,0.6057700256261883,0.10200876250309994,0,0.3042903199140283,0.4899975200462925
37089,1987,239259,24965,14971,70,2812,25035,27777,0,0,7939,12294,0.5980027960854803,0.5389710911905533,0.1043429923221279,0,0,0,0.3171160375474336,0.49107249850209705,0.10463556229859691,0.5996795513719206,0,0,0.3180052072902063,0.49244942920088125
37091,1992,226349,38582,16654,177,5377,38759,43959,19807,5724,12932,408,0.4296808483191001,0.3788530221342615,0.17045359157760803,0.5110296963285946,0.45057894856570896,0.1476818287365515,0.33365153899739414,0.010526587373255243,0.17123556985009875,0.4316520657301332,0.513374112280338,0.1483593385516562,0.3351822093204085,0.010574879477476543
37091,1987,226349,41193,24401,1212,14909,42405,56102,16242,10502,13221,532,0.5754274260110837,0.43493993084025523,0.18198887558593146,0.38302087018040326,0.2895083954226231,0.24765947411861808,0.31177927131234523,0.01254569036670204,0.18734343867213904,0.5923579248901513,0.3942902920399097,0.25494622872818196,0.3209525890321171,0.012914815624013788
37093,1992,250399,35693,15871,477,6505,36170,42198,28055,19780,5278,19,0.43878905170030413,0.37610787241101473,0.1425444989796285,0.7756427978988112,0.6648419356367601,0.5468620403649433,0.14592203483549904,5.252972076306332e-4,0.1444494586639723,0.44465301319586475,0.7860084610427815,0.5541702854901521,0.14787213179054717,5.323172610876082e-4
37093,1987,250399,39484,22825,232,9080,39716,48564,28482,26217,8213,32,0.5747054083996375,0.46999835268923484,0.1576843358000631,0.7171417061134052,0.5864838151717321,0.6601117937355222,0.20679323194682245,8.057206163762715e-4,0.15861085707211292,0.5780822611690811,0.7213554857663864,0.6639904771553035,0.2080083071623949,8.104548677945497e-4
37095,1992,392208,77146,34526,169,6684,77315,83830,66065,56538,35198,1847,0.44656276272392165,0.41185733031134436,0.1966966507567413,0.8544913664877449,0.7880830251699869,0.7312681885791891,0.455254478432387,0.023889284097523118,0.19712754456818832,0.44754102610634383,0.8563632592746221,0.7328701423275348,0.45625178233479374,0.023941617193373604
37095,1987,392208,73271,29995,445,12894,73716,86165,57342,51311,30417,353,0.40689945195072985,0.3481111820344687,0.18681668910374088,0.7778772586684031,0.6654906284454245,0.6960632698464376,0.41262412502034834,0.004788648326007922,0.18795129115163384,0.4093706923612343,0.7826015749750924,0.7002907016418501,0.4151301333406123,0.004817731435356416
37097,1992,367618,52907,11299,326,7447,53233,60354,6467,13149,16847,406,0.21225555576428157,0.187212115187063,0.14391841531154623,0.12148479326733418,0.10715114159790569,0.2470084346176244,0.31647662164446866,0.0076268480078147015,0.14480520540343508,0.21356342260948458,0.12223335286446028,0.24853044020639992,0.3184266732190447,0.007673842780728448
37097,1987,367618,52356,7039,1047,12546,53403,64902,0,11026,14400,108,0.13180907439656947,0.10845582570644972,0.1424195768433537,0,0,0.20646780143437635,0.2696477725970451,0.0020223582944778385,0.14526764195442007,0.13444495377798152,0,0.2105966842386737,0.275040110016044,0.00206280082512033
37099,1992,313971,2420,433,0,308,2420,2728,0,0,138,113,0.17892561983471075,0.15872434017595308,0.007707718228753611,0,0,0,0.05702479338842975,0.046694214876033056,0.007707718228753611,0.17892561983471075,0,0,0.05702479338842975,0.046694214876033056
37099,1987,313971,2844,280,11,506,2855,3350,0,0,710,122,0.09807355516637478,0.08358208955223881,0.009058161422551765,0,0,0,0.2486865148861646,0.04273204903677758,0.009093196505409734,0.09845288326300984,0,0,0.24964838255977498,0.04289732770745429
37101,1992,506868,119029,37680,2123,23537,121152,142566,44480,65467,17754,2540,0.31101426307448493,0.2642986406296031,0.2348323429374117,0.36714210248283147,0.311995847537281,0.5403707739038563,0.1465431854199683,0.02096539883782356,0.2390208101517555,0.31656151022019846,0.37369044518562705,0.5500088213796638,0.14915692814356166,0.02133933747238068
37101,1987,506868,105772,37485,6459,37848,112231,143620,18855,52626,25379,1797,0.3339986278301004,0.2610012533073388,0.20867760442560981,0.1680017107572774,0.13128394374042612,0.4689078775026508,0.2261318174123014,0.01601161889317568,0.22142056709044564,0.35439435767499905,0.1782607873539311,0.4975418825398026,0.23994062700903832,0.016989373369133608
37103,1992,302914,39832,24610,552,7799,40384,47631,25504,12109,15633,63,0.6093997622820919,0.5166803132413764,0.1314960681909717,0.6315372424722663,0.5354496021498604,0.29984647385103014,0.3871087559429477,0.0015600237717908081,0.13331836758948085,0.6178449487848966,0.6402892147017474,0.30400180759188594,0.3924733882305684,0.0015816429001807592
37103,1987,302914,32827,16645,118,15844,32945,48671,14987,14745,15654,21,0.5052359993929276,0.3419900967722052,0.10837069267184746,0.4549096979814843,0.307924636847404,0.44756412202155105,0.47515556230080436,6.374260130520565e-4,0.10876024218094905,0.5070521217290644,0.4565449172936912,0.4491729369116885,0.47686355743747527,6.397173058762603e-4
37105,1992,164662,9113,2650,560,3692,9673,12805,0,4072,1028,152,0.27395844102139977,0.20695040999609526,0.05534367370735203,0,0,0.42096557427892073,0.10627519900754678,0.015713842654812363,0.05874457980590543,0.29079337210578293,0,0.4468341929112257,0.1128058817074509,0.016679468890595853
37105,1987,164662,9797,2742,513,3560,10310,13357,0,4712,886,130,0.2659553831231814,0.2052856180280003,0.059497637584870824,0,0,0.45703200775945685,0.08593598448108633,0.012609117361784675,0.06261311049300992,0.2798815964070634,0,0.48096356027355314,0.09043584770848219,0.013269368173930795
37107,1992,255918,92598,48629,935,12184,93533,104782,47481,35047,38413,621,0.5199127580639988,0.4640968868698822,0.3618268351581366,0.5076390151069676,0.45314080662709244,0.37470197684239787,0.4106892754428918,0.0066393679236205405,0.3654803491743449,0.5251625305082184,0.5127648545324953,0.3784854964470075,0.41483617356746366,0.0067064083457526085
37107,1987,255918,77925,27500,652,25878,78577,103803,21744,32294,39201,552,0.34997518357789176,0.264924905831238,0.3044920638642065,0.276722196062461,0.20947371463252507,0.41098540285325225,0.4988864425977067,0.007024956412181682,0.3070397549214983,0.3529034327879371,0.2790375360923965,0.4144241257619506,0.503060635226179,0.007083734359961501
37109,1992,191243,21533,1632,133,3869,21666,25402,3807,9236,4207,980,0.075325394627527,0.06424690969215023,0.11259497079631672,0.17571309886458045,0.14987008896937248,0.426290039693529,0.1941752053909351,0.045232160989568906,0.11329042108730777,0.07579064691403892,0.17679840245205033,0.4289230483444016,0.19537454140156968,0.04551154042632239
37109,1987,191243,22980,5369,493,6381,23473,29361,5202,8357,4441,1448,0.22873088229029098,0.18286161915466095,0.12016126080431702,0.221616325139522,0.17717380198222132,0.35602607250883994,0.18919609764410172,0.06168789673241597,0.12273913293558457,0.23363794604003482,0.22637075718015665,0.3636640557006092,0.19325500435161008,0.06301131418624892
37111,1992,282688,4254,448,97,919,4351,5173,0,331,1428,271,0.10296483566996092,0.08660351826792964,0.015048392574145348,0,0,0.07607446564008274,0.32820041369800046,0.06228453229142726,0.01539152705456192,0.10531264692054537,0,0.07780912082745652,0.33568406205923834,0.06370474847202633
37111,1987,282688,5167,938,0,824,5167,5991,0,352,2174,393,0.18153667505322238,0.15656818561175095,0.018278101652705457,0,0,0.0681246371201858,0.4207470485775111,0.07605960905748016,0.018278101652705457,0.18153667505322238,0,0.0681246371201858,0.4207470485775111,0.07605960905748016
37113,1992,330532,4296,1122,46,604,4342,4900,0,0,684,262,0.2584062643942883,0.2289795918367347,0.012997228710079509,0,0,0,0.1575310916628282,0.060340856748042376,0.013136398291239578,0.2611731843575419,0,0,0.15921787709497207,0.06098696461824953
37113,1987,330532,4726,834,0,616,4726,5342,0,0,905,602,0.17647058823529413,0.15612130288281542,0.014298161751358417,0,0,0,0.19149386373254337,0.12738044858231062,0.014298161751358417,0.17647058823529413,0,0,0.19149386373254337,0.12738044858231062
37115,1992,287645,7835,1605,48,4587,7883,12422,0,0,306,123,0.2036026893314728,0.12920624698116245,0.027238436266926246,0,0,0,0.0388177089940378,0.015603196752505391,0.027405308626953364,0.20485003190810466,0,0,0.03905552010210594,0.015698787492022973
37115,1987,287645,8052,1668,87,4317,8139,12369,0,0,801,86,0.20493918171765574,0.1348532621877274,0.027992838394548837,0,0,0,0.09841503870254331,0.010566408649711267,0.028295294547097987,0.20715350223546944,0,0,0.09947839046199702,0.010680576254346746
37117,1992,296055,79943,46719,220,8657,80163,88600,33145,20484,25700,176,0.5828000449084989,0.5273024830699774,0.27002752866865953,0.4134700547634195,0.37409706546275395,0.25552935893117773,0.32059678405249303,0.0021955266145229097,0.27077063383492933,0.5844038877700362,0.41460790813454584,0.2562325657030634,0.3214790538258509,0.0022015686176400685
37117,1987,296055,72138,38004,841,18063,72979,90201,18110,24298,26336,160,0.520752545252744,0.42132570592343765,0.24366418401986117,0.24815357842667068,0.2007738273411603,0.33294509379410514,0.3608709354745886,0.002192411515641486,0.2465048724054652,0.5268235881227648,0.25104660511796834,0.33682663783304223,0.36507804485846573,0.0022179711109262803
37119,1992,337552,10448,1026,143,1005,10591,11453,0,2302,2943,73,0.09687470493815503,0.08958351523618266,0.03095226809498981,0,0,0.2173543574733264,0.2778774431120763,0.00689264469832877,0.03137590652699436,0.09820061255742726,0,0.2203292496171516,0.2816807044410414,0.006986983154670751
37119,1987,337552,11913,1383,242,1513,12155,13426,0,2680,3267,133,0.11378033730974907,0.1030090868464174,0.03529234014314832,0,0,0.22048539695598518,0.2687782805429864,0.010941999177293295,0.03600926672038678,0.11609166456811887,0,0.22496432468731636,0.2742382271468144,0.011164274322169059
37121,1992,141743,2817,505,27,865,2844,3682,0,0,102,185,0.17756680731364274,0.13715372080391092,0.01987399730498155,0,0,0,0.035864978902953586,0.06504922644163151,0.020064482902153898,0.1792687255946042,0,0,0.0362087326943557,0.06567270145544905
37121,1987,141743,2663,897,30,1183,2693,3846,0,0,104,218,0.3330857779428147,0.23322932917316694,0.018787523898887423,0,0,0,0.038618640920906055,0.08095061269959153,0.018999174562412253,0.336838152459632,0,0,0.03905369883589936,0.08186256102140443
37123,1992,314279,7031,1552,143,2310,7174,9341,0,1402,819,1007,0.21633677167549484,0.1661492345573279,0.02237184158025194,0,0,0.1954279342068581,0.11416225257875662,0.140367995539448,0.022826851300914157,0.22073673730621532,0,0.19940264542739297,0.11648414165837008,0.1432228701464941
37123,1987,314279,8272,1798,153,4533,8425,12805,0,2562,1756,1085,0.21341246290801186,0.1404139008199922,0.026320562302921926,0,0,0.30409495548961424,0.2084272997032641,0.1287833827893175,0.02680739088516891,0.2173597678916828,0,0.3097195357833656,0.2122823984526112,0.13116537717601548
37125,1992,447201,15937,4358,400,10468,16337,26405,0,4537,1717,527,0.26675644243129093,0.16504449914788866,0.03563721905809692,0,0,0.2777131664320255,0.10509885535900104,0.03225806451612903,0.03653167144080626,0.2734517161322708,0,0.28468344104913096,0.10773671330865282,0.03306770408483403
37125,1987,447201,14872,3749,996,11417,15868,26289,0,2906,2100,703,0.2362616586841442,0.1426071741032371,0.0332557395891333,0,0,0.18313587093521552,0.1323418200151248,0.04430299974792034,0.03548292602207956,0.25208445400753093,0,0.1954007530930608,0.1412049488972566,0.04727003765465304
37127,1992,345807,84773,43762,1870,18081,86643,102854,49774,41780,5228,4281,0.5050840806527936,0.4254768895716258,0.24514541348208682,0.5744722597324654,0.48392867559842107,0.4822086031185439,0.06033955426289487,0.049409646480385025,0.2505530541602686,0.5162256850648201,0.5871444917603482,0.492845599424345,0.06167057907588501,0.050499569438382505
37127,1987,345807,76733,33824,2589,27236,79322,103969,36464,33907,11675,7426,0.4264138574418194,0.32532774192307323,0.2218954503523642,0.45969592294697564,0.35071992613182773,0.4274602254103527,0.14718489195935555,0.09361841607624619,0.22938228549450995,0.4408012198141608,0.4752062346057107,0.441882892627683,0.1521509650346005,0.0967771363038067
37129,1992,127323,1669,1181,0,182,1669,1851,0,1055,0,106,0.70760934691432,0.6380334954078877,0.013108393613094257,0,0,0.6321150389454764,0,0.06351108448172559,0.013108393613094257,0.70760934691432,0,0.6321150389454764,0,0.06351108448172559
37129,1987,127323,2260,350,18,585,2278,2845,0,796,1023,180,0.15364354697102722,0.12302284710017575,0.01775013155517856,0,0,0.3494293239683933,0.4490781387181738,0.07901668129938542,0.0178915042843791,0.15486725663716813,0,0.35221238938053095,0.45265486725663717,0.07964601769911504
37131,1992,343131,78928,56441,634,18028,79562,96956,47032,14252,11247,73,0.7093964455393278,0.5821300383679194,0.23002293584665914,0.591136472185214,0.485086018400099,0.17913074080591238,0.14136145396043337,9.175234408385913e-4,0.23187062667028044,0.7150947699168863,0.5958848570849382,0.18056963308331644,0.14249695925400366,9.248935738901277e-4
37131,1987,343131,76177,54425,2191,30130,78368,106307,34495,21275,15971,133,0.6944798897509188,0.511960642290724,0.22200558970189227,0.4401669048591262,0.3244847470063119,0.27147560228664763,0.20379491629236424,0.0016971212739893835,0.2283909060970883,0.7144544941386508,0.4528269687701012,0.2792837733174055,0.20965645798600627,0.0017459338120430052
37133,1992,490795,35890,14081,1061,5499,36951,41389,11372,14608,17060,238,0.3810722307921301,0.34021116721834305,0.07312625434244441,0.3077589239804065,0.2747589939355867,0.39533436172228087,0.46169251170469,0.006440962355551947,0.07528805305677523,0.39233769852326555,0.31685706324881585,0.40702145444413484,0.47534132070214546,0.00663137364168292
37133,1987,490795,29519,12348,508,11457,30027,40976,6950,14687,12138,186,0.4112298930962134,0.3013471300273331,0.060145274503611484,0.23145835414793353,0.16961147989066772,0.4891264528590935,0.40423618743131184,0.006194425017484264,0.061180329872961216,0.4183068532131847,0.23544157999932247,0.49754395474101426,0.4111927910837088,0.006301026457535825
37135,1992,255864,20435,4312,112,6115,20547,26550,1786,6278,4656,76,0.20986032024139778,0.1624105461393597,0.07986664790670044,0.0869226651092617,0.06726930320150659,0.3055433883291965,0.22660242371149072,0.003698836813160072,0.08030438045211519,0.21101052116466845,0.08739907022265721,0.30721800831906043,0.22784438463420603,0.0037191093711769025
37135,1987,255864,23070,4581,1702,8877,24772,31947,2464,6861,6182,68,0.18492652995317294,0.143393745891633,0.09016508770284214,0.0994671403197158,0.07712774282405234,0.27696592927498787,0.24955595026642985,0.0027450347166155338,0.09681705906262703,0.19856957087126137,0.10680537494581707,0.29739921976592976,0.26796705678370175,0.0029475509319462504
37137,1992,215646,35535,22532,0,2669,35535,38204,29605,27074,13697,822,0.6340790769663712,0.5897811747460999,0.16478395147603017,0.8331222738145491,0.7749188566642237,0.7618967215421415,0.3854509638384691,0.02313212325875897,0.16478395147603017,0.6340790769663712,0.8331222738145491,0.7618967215421415,0.3854509638384691,0.02313212325875897
37137,1987,215646,26789,16697,0,7794,26789,34583,20938,20644,8397,705,0.6232782112060921,0.482809472862389,0.1242267419752743,0.7815894583597746,0.6054419801636642,0.770614804583971,0.31344955018851023,0.026316771809324725,0.1242267419752743,0.6232782112060921,0.7815894583597746,0.770614804583971,0.31344955018851023,0.026316771809324725
37139,1992,145212,74841,32711,0,1976,74841,76817,56360,55941,23673,4054,0.43707326198206864,0.42583021987320513,0.515391289976035,0.7530631605670689,0.733691760938334,0.7474646250050107,0.3163105784262637,0.05416816985342259,0.515391289976035,0.43707326198206864,0.7530631605670689,0.7474646250050107,0.3163105784262637,0.05416816985342259
37139,1987,145212,64995,40391,350,7848,65345,72843,39582,53364,20039,2426,0.6181192134057694,0.554493911563225,0.4475869762829518,0.605738771137807,0.5433878341089741,0.8166500879944908,0.3066646262147066,0.03712602341418624,0.4499972454067157,0.621447803677206,0.6090006923609509,0.8210477729056082,0.3083160243095623,0.03732594814985768
37141,1992,557259,31390,17439,1703,6361,33093,37751,12856,15584,11498,350,0.5269694497325719,0.4619480278668115,0.05632928315199934,0.3884809476324298,0.3405472702709862,0.47091529930801074,0.34744507901973226,0.010576254797086997,0.05938531275403358,0.5555590952532654,0.4095571838165021,0.49646384198789423,0.36629499840713603,0.011150047785919083
37141,1987,557259,29589,12128,248,10558,29837,40147,6358,14844,11012,272,0.40647518182122866,0.30208981991182404,0.05309739277427552,0.21309112846465797,0.1583679976087877,0.4975031001776318,0.3690719576364916,0.00911619800918323,0.053542428206632825,0.40988205076210754,0.21487715029233836,0.5016729189901653,0.3721653317111089,0.009192605360100038
37143,1992,158199,55546,19702,105,2751,55651,58297,31543,34361,19553,562,0.35402778027349013,0.3379590716503422,0.3511147352385287,0.5668002371925033,0.54107415475925,0.6174372428168406,0.35135038004707914,0.010098650518409373,0.35177845624814313,0.3546970078853563,0.5678716739279156,0.6186043999567926,0.35201454650199837,0.010117740251323228
37143,1987,158199,55814,27950,324,9096,56138,64910,23909,35625,19691,680,0.49788022373436885,0.4305962101371129,0.3528088041011637,0.42589689693255905,0.3683407795409028,0.6345968862446115,0.35076062560119703,0.012113007232177847,0.3548568575022598,0.5007704160246533,0.42836922635897806,0.6382807180994016,0.3527967893360089,0.012183323180564016
37145,1992,251100,25199,6681,416,18123,25615,43322,4984,11214,3739,44,0.2608237360921335,0.15421725682101473,0.10035444046196734,0.19457349209447589,0.11504547343151286,0.43779035721257076,0.14596915869607652,0.0017177435096623072,0.10201115093588212,0.2651295686336759,0.19778562641374658,0.4450176594309298,0.14837890392475891,0.001746101035755387
37145,1987,251100,27353,7344,1117,19399,28470,46752,0,12696,6451,40,0.25795574288724976,0.1570841889117043,0.10893269613699721,0,0,0.4459430979978925,0.226589392342817,0.0014049877063575693,0.11338112305854241,0.2684897451833437,0,0.4641538405293752,0.23584250356450848,0.001462362446532373
37147,1992,417038,123154,50641,1446,23305,124600,146459,69802,63918,35582,593,0.4064285714285714,0.3457691230992974,0.29530642291589737,0.5602086677367576,0.47659754607091404,0.5129855537720707,0.285569823434992,0.0047592295345104335,0.2987737328492847,0.4112006106176007,0.5667863000795752,0.5190087207886062,0.2889228120889293,0.004815109537652045
37147,1987,417038,123844,56590,1078,35126,124922,158970,52539,62398,44704,413,0.45300267366836905,0.3559791155563943,0.2969609484027834,0.4205744384495925,0.33049632006038876,0.49949568530763194,0.35785530170826596,0.00330606298330158,0.29954584474316487,0.45694583508284614,0.42423532831626887,0.5038435451051323,0.3609702528988082,0.003334840605923581
37149,1992,152216,3886,963,47,1375,3933,5261,0,477,413,847,0.2448512585812357,0.18304504846987266,0.025529510695327693,0,0,0.12128146453089245,0.10500889905924231,0.21535723366386983,0.025838282440742103,0.24781266083376222,0,0.12274832732887288,0.1062789500772002,0.2179619145651055
37149,1987,152216,4498,834,0,1663,4498,6161,0,483,416,868,0.18541574032903513,0.13536763512416816,0.0295501129973196,0,0,0.10738105824811027,0.09248554913294797,0.19297465540240108,0.0295501129973196,0.18541574032903513,0,0.10738105824811027,0.09248554913294797,0.19297465540240108
37151,1992,503980,38831,3874,242,8904,39073,47735,1824,11585,12235,126,0.09914774908504594,0.08115638420446214,0.0770486924084289,0.046681851918204384,0.038210956321357493,0.29649630179407777,0.3131318301640519,0.0032247331917180664,0.07752887019326164,0.09976565115500502,0.04697277948031212,0.29834410651283766,0.3150833097267647,0.0032448301614689296
